날짜,광어_대,광어_중,광어_소,d광어_대,d광어_중,d광어_소
2018-05-30,21909.0,18821.0,16438.0,-0.12364,-0.05871467867,0.05792251255
2018-05-31,22000.0,17660.0,15500.0,0.004153544206,-0.06168641411,-0.05706290303
2018-06-01,20440.0,16553.0,5925.0,-0.07090909091,-0.06268403171,-0.6177419355
2018-06-04,20440.0,16553.0,5925.0,0.0,0.0,0.0
2018-06-05,19192.0,18124.0,17189.0,-0.06105675147,0.09490726756,1.901097046
2018-06-07,19775.0,17106.0,15000.0,0.03037724052,-0.0561686162,-0.1273488859
2018-06-08,22500.0,18171.0,15040.0,0.1378002528,0.06225885654,0.002666666667
2018-06-11,9263.0,4463.0,3908.0,-0.5883111111,-0.7543888614,-0.7401595745
2018-06-12,21592.0,15753.0,14026.0,1.330994278,2.52968855,2.589048106
2018-06-14,21592.0,15753.0,14026.0,0.0,0.0,0.0
2018-06-15,22500.0,20493.0,16489.0,0.04205261208,0.3008950676,0.1756024526
2018-06-18,15339.0,11125.0,6272.0,-0.3182666667,-0.4571317035,-0.6196252047
2018-06-19,20707.0,15252.0,10184.0,0.3499576244,0.3709662921,0.6237244898
2018-06-20,24440.0,21563.0,16368.0,0.1802772009,0.4137817991,0.6072270228
2018-06-21,19452.0,17828.0,14692.0,-0.204091653,-0.1732133748,-0.1023949169
2018-06-22,22307.0,16809.0,14419.0,0.1467715402,-0.05715728068,-0.01858154097
2018-06-25,18500.0,18500.0,18154.0,-0.1706639172,0.1006008686,0.2590332201
2018-06-26,23784.0,19176.0,16260.0,0.2856216216,0.03654054054,-0.1043296243
2018-06-27,22500.0,17755.0,15000.0,-0.05398587286,-0.07410304547,-0.07749077491
2018-06-28,21387.0,18126.0,15000.0,-0.04946666667,0.02089552239,0.0
2018-06-29,25000.0,20700.0,14602.0,0.1689343994,0.1420059583,-0.02653333333
2018-07-02,23890.0,22273.0,16565.0,-0.0444,0.07599033816,0.1344336392
2018-07-03,18310.0,17873.0,16351.0,-0.2335705316,-0.1975486014,-0.01291880471
2018-07-04,15000.0,15000.0,15000.0,-0.1807755325,-0.1607452582,-0.08262491591
2018-07-05,23611.0,18014.0,14705.0,0.5740666667,0.2009333333,-0.01966666667
2018-07-06,23500.0,17853.0,14681.0,-0.004701198594,-0.008937493061,-0.001632097926
2018-07-09,20267.0,16822.0,11936.0,-0.1375744681,-0.05774939786,-0.186976364
2018-07-10,21236.0,17335.0,14083.0,0.04781171362,0.03049577934,0.1798760054
2018-07-11,19947.0,18839.0,18000.0,-0.06069881334,0.08676088838,0.2781367606
2018-07-12,19011.0,17058.0,14582.0,-0.04692434953,-0.09453792664,-0.1898888889
2018-07-13,20149.0,18000.0,16912.0,0.05986008101,0.05522335561,0.1597860376
2018-07-16,21750.0,17624.0,8121.0,0.07945803762,-0.02088888889,-0.5198084201
2018-07-17,21434.0,16939.0,13970.0,-0.01452873563,-0.03886745347,0.7202314986
2018-07-18,20483.0,19208.0,15440.0,-0.04436875991,0.1339512368,0.1052254832
2018-07-19,21605.0,17090.0,14450.0,0.05477713226,-0.1102665556,-0.06411917098
2018-07-20,22407.0,17130.0,10354.0,0.0371210368,0.002340550029,-0.2834602076
2018-07-23,22407.0,17130.0,10354.0,0.0,0.0,0.0
2018-07-24,18431.0,14481.0,9760.0,-0.1774445486,-0.1546409807,-0.0573691327
2018-07-25,18000.0,17396.0,12734.0,-0.02338451522,0.2012982529,0.3047131148
2018-07-26,22022.0,17331.0,14844.0,0.2234444444,-0.003736491147,0.165698131
2018-07-27,17725.0,15555.0,11076.0,-0.1951230588,-0.1024753332,-0.2538399353
2018-07-30,17725.0,15555.0,11076.0,0.0,0.0,0.0
2018-07-31,19707.0,17066.0,16552.0,0.111819464,0.09713918354,0.4944023113
2018-08-01,22606.0,18489.0,14191.0,0.1471050896,0.08338216337,-0.1426413726
2018-08-02,19243.0,16645.0,13465.0,-0.1487658144,-0.09973497755,-0.0511591854
2018-08-03,19243.0,16645.0,13465.0,0.0,0.0,0.0
2018-08-06,22162.0,17394.0,14004.0,0.1516915242,0.04499849805,0.04002970665
2018-08-07,18667.0,17016.0,13225.0,-0.1577023734,-0.0217316316,-0.05562696372
2018-08-08,18496.0,15883.0,13000.0,-0.009160550704,-0.06658439116,-0.01701323251
2018-08-09,21035.0,17255.0,17000.0,0.1372729239,0.08638166593,0.3076923077
2018-08-10,16993.0,12496.0,10019.0,-0.1921559306,-0.2758041147,-0.4106470588
2018-08-13,17574.0,17000.0,13286.0,0.03419054905,0.3604353393,0.3260804472
2018-08-14,17574.0,17000.0,13286.0,0.0,0.0,0.0
2018-08-16,17574.0,17000.0,13286.0,0.0,0.0,0.0
2018-08-17,19352.0,15097.0,12755.0,0.1011721862,-0.1119411765,-0.03996688243
2018-08-20,17160.0,16472.0,14436.0,-0.1132699463,0.09107769756,0.1317914543
2018-08-21,17008.0,16490.0,12875.0,-0.008857808858,0.001092763477,-0.1081324467
2018-08-22,20316.0,16482.0,13474.0,0.1944967074,-0.0004851425106,0.04652427184
2018-08-23,18054.0,15118.0,12500.0,-0.1113408151,-0.08275694697,-0.07228736826
2018-08-24,18857.0,16503.0,13021.0,0.04447767808,0.09161264718,0.04168
2018-08-27,17000.0,16871.0,14201.0,-0.09847801877,0.02229897594,0.09062284003
2018-08-28,16665.0,14515.0,12227.0,-0.01970588235,-0.1396479165,-0.1390042955
2018-08-29,22689.0,15944.0,12510.0,0.3614761476,0.09844987944,0.02314549767
2018-08-30,16420.0,14207.0,12500.0,-0.2763012914,-0.1089438033,-0.0007993605116
2018-08-31,19948.0,16507.0,13494.0,0.2148599269,0.1618920251,0.07952
2018-09-03,22805.0,15292.0,12500.0,0.1432223782,-0.07360513721,-0.07366236846
2018-09-04,19399.0,16973.0,14464.0,-0.149353212,0.1099267591,0.15712
2018-09-05,18599.0,15340.0,12767.0,-0.04123923914,-0.09621163024,-0.1173257743
2018-09-06,17727.0,16376.0,13633.0,-0.04688424109,0.06753585398,0.06783112712
2018-09-07,16720.0,14872.0,3000.0,-0.05680600214,-0.09184171959,-0.7799457199
2018-09-10,18597.0,16467.0,13363.0,0.1122607656,0.1072485207,3.454333333
2018-09-11,17253.0,15363.0,12585.0,-0.07226972092,-0.06704317726,-0.05822045948
2018-09-12,20677.0,14387.0,6689.0,0.1984582391,-0.06352925861,-0.4684942392
2018-09-13,16979.0,15870.0,13449.0,-0.1788460608,0.1030791687,1.010614442
2018-09-14,17907.0,15025.0,12781.0,0.05465575122,-0.05324511657,-0.04966912038
2018-09-17,16864.0,16025.0,13171.0,-0.0582453789,0.06655574043,0.03051404428
2018-09-18,20462.0,16284.0,13000.0,0.2133538899,0.01616224649,-0.01298306886
2018-09-19,19973.0,15718.0,12649.0,-0.02389795719,-0.03475804471,-0.027
2018-09-20,16992.0,16271.0,13642.0,-0.1492514895,0.03518259321,0.07850422958
2018-09-21,16686.0,15845.0,13446.0,-0.01800847458,-0.02618155,-0.01436739481
2018-09-27,19402.0,14200.0,13000.0,0.1627711854,-0.1038182392,-0.0331697159
2018-09-28,20396.0,15535.0,12850.0,0.05123183177,0.09401408451,-0.01153846154
2018-10-01,20396.0,15535.0,12850.0,0.0,0.0,0.0
2018-10-02,18490.0,16500.0,15227.0,-0.09344969602,0.06211779852,0.1849805447
2018-10-04,18039.0,13008.0,13000.0,-0.02439156301,-0.2116363636,-0.1462533657
2018-10-05,17793.0,15018.0,8166.0,-0.01363711957,0.1545202952,-0.3718461538
2018-10-08,17793.0,15018.0,8166.0,0.0,0.0,0.0
2018-10-10,18373.0,15928.0,13324.0,0.03259708874,0.06059395392,0.6316433995
2018-10-11,18606.0,15412.0,12859.0,0.01268165242,-0.03239578101,-0.0348994296
2018-10-12,21917.0,15916.0,11171.0,0.1779533484,0.03270179081,-0.1312699277
2018-10-15,21917.0,15916.0,11171.0,0.0,0.0,0.0
2018-10-16,17590.0,14888.0,12628.0,-0.1974266551,-0.06458909274,0.1304269985
2018-10-17,20162.0,16514.0,13934.0,0.1462194429,0.1092154756,0.1034209693
2018-10-18,18229.0,14512.0,12866.0,-0.09587342526,-0.1212304711,-0.07664705038
2018-10-19,16524.0,16203.0,13679.0,-0.09353228372,0.1165242558,0.06318980258
2018-10-22,16524.0,16203.0,13679.0,0.0,0.0,0.0
2018-10-23,18213.0,15933.0,12558.0,0.1022149601,-0.01666358082,-0.08195043497
2018-10-24,18213.0,15933.0,12558.0,0.0,0.0,0.0
2018-10-25,18748.0,13823.0,12155.0,0.02937462252,-0.1324295487,-0.03209109731
2018-10-26,18073.0,15375.0,12727.0,-0.03600384041,0.1122766404,0.04705882353
2018-10-29,18073.0,15375.0,12727.0,0.0,0.0,0.0
2018-10-30,17851.0,15970.0,12589.0,-0.01228351685,0.03869918699,-0.01084308949
2018-10-31,17851.0,15970.0,12589.0,0.0,0.0,0.0
2018-11-01,17551.0,14060.0,11000.0,-0.01680578119,-0.1195992486,-0.1262213043
2018-11-02,17551.0,14060.0,11000.0,0.0,0.0,0.0
2018-11-05,18387.0,15163.0,11984.0,0.04763261353,0.07844950213,0.08945454545
2018-11-06,17021.0,14957.0,12406.0,-0.07429161908,-0.01358570204,0.03521361816
2018-11-07,16626.0,15863.0,14196.0,-0.02320662711,0.06057364445,0.1442850234
2018-11-08,16368.0,14635.0,11158.0,-0.01551786359,-0.07741284751,-0.2140039448
2018-11-09,17255.0,14886.0,10000.0,0.05419110459,0.01715066621,-0.1037820398
2018-11-12,17255.0,14886.0,10000.0,0.0,0.0,0.0
2018-11-13,17255.0,14886.0,10000.0,0.0,0.0,0.0
2018-11-14,15909.0,15212.0,12566.0,-0.07800637496,0.0218997716,0.2566
2018-11-15,15909.0,15212.0,12566.0,0.0,0.0,0.0
2018-11-16,16297.0,15025.0,12600.0,0.02438871079,-0.01229292664,0.002705713831
2018-11-19,16297.0,15025.0,12600.0,0.0,0.0,0.0
2018-11-20,15422.0,13120.0,8299.0,-0.05369086335,-0.1267886855,-0.3413492063
2018-11-21,15378.0,15000.0,12300.0,-0.002853067047,0.1432926829,0.4821062779
2018-11-22,16256.0,13723.0,10156.0,0.05709455066,-0.08513333333,-0.1743089431
2018-11-23,15552.0,14590.0,11231.0,-0.04330708661,0.06317860526,0.1058487594
2018-11-26,15583.0,13687.0,11105.0,0.001993312757,-0.06189170665,-0.01121894756
2018-11-27,16474.0,14781.0,11780.0,0.05717769364,0.07992986045,0.06078343089
2018-11-28,16474.0,14781.0,11780.0,0.0,0.0,0.0
2018-11-29,15104.0,14624.0,14033.0,-0.08316134515,-0.01062174413,0.1912563667
2018-11-30,15082.0,12452.0,10592.0,-0.001456567797,-0.1485229759,-0.2452077246
2018-12-03,16047.0,13793.0,12384.0,0.06398355656,0.1076935432,0.16918429
2018-12-04,16047.0,13793.0,12384.0,0.0,0.0,0.0
2018-12-05,15315.0,14162.0,10657.0,-0.04561600299,0.02675270065,-0.1394541344
2018-12-06,14875.0,14235.0,11640.0,-0.02873000326,0.005154639175,0.09223984236
2018-12-07,14645.0,12903.0,10242.0,-0.01546218487,-0.09357218124,-0.1201030928
2018-12-10,15438.0,14638.0,10562.0,0.05414817344,0.1344648531,0.03124389768
2018-12-11,15227.0,13744.0,11121.0,-0.01366757352,-0.0610739172,0.05292558228
2018-12-12,15569.0,13963.0,11003.0,0.02246010376,0.01593422584,-0.0106105566
2018-12-13,14332.0,12308.0,10178.0,-0.07945275869,-0.1185275371,-0.07497955103
2018-12-14,14515.0,12008.0,8532.0,0.01276862964,-0.02437439064,-0.1617213598
2018-12-17,14515.0,12008.0,8532.0,0.0,0.0,0.0
2018-12-18,15536.0,12878.0,11307.0,0.07034102652,0.07245169887,0.3252461322
2018-12-19,16104.0,12715.0,10486.0,0.03656024717,-0.01265724491,-0.07260988768
2018-12-20,16104.0,12715.0,10486.0,0.0,0.0,0.0
2018-12-21,15521.0,13530.0,10501.0,-0.03620218579,0.06409752261,0.001430478734
2018-12-24,15521.0,13530.0,10501.0,0.0,0.0,0.0
2018-12-26,20000.0,13617.0,10794.0,0.288576767,0.006430155211,0.02790210456
2018-12-27,14246.0,13003.0,11347.0,-0.2877,-0.04509069545,0.05123216602
2018-12-28,14246.0,13003.0,11347.0,0.0,0.0,0.0
2018-12-31,18060.0,12834.0,10268.0,0.2677242735,-0.01299700069,-0.09509121354
2019-01-02,18060.0,12834.0,10268.0,0.0,0.0,0.0
2019-01-03,14202.0,11834.0,7364.0,-0.2136212625,-0.07791803023,-0.2828204129
2019-01-04,13452.0,11695.0,10122.0,-0.05280946346,-0.01174581714,0.3745247148
2019-01-07,13452.0,11695.0,10122.0,0.0,0.0,0.0
2019-01-08,12212.0,10216.0,9011.0,-0.09217960155,-0.126464301,-0.1097609168
2019-01-09,13559.0,11526.0,10754.0,0.1103013429,0.1282302271,0.1934302519
2019-01-10,13559.0,11526.0,10754.0,0.0,0.0,0.0
2019-01-11,11900.0,10715.0,9809.0,-0.1223541559,-0.07036265834,-0.08787427934
2019-01-14,11900.0,10715.0,9809.0,0.0,0.0,0.0
2019-01-15,17328.0,11010.0,9643.0,0.4561344538,0.0275314979,-0.01692323376
2019-01-16,12292.0,11242.0,10327.0,-0.2906278855,0.02107175295,0.07093228248
2019-01-17,12292.0,11242.0,10327.0,0.0,0.0,0.0
2019-01-18,13832.0,11746.0,10515.0,0.125284738,0.04483188045,0.01820470611
2019-01-21,13825.0,11435.0,9500.0,-0.0005060728745,-0.02647709859,-0.09652876843
2019-01-22,13781.0,11890.0,9656.0,-0.003182640145,0.03979011806,0.01642105263
2019-01-23,13074.0,12447.0,9780.0,-0.05130251796,0.04684608915,0.01284175642
2019-01-24,13094.0,11907.0,10831.0,0.00152975371,-0.04338394794,0.1074642127
2019-01-25,13094.0,11907.0,10831.0,0.0,0.0,0.0
2019-01-28,13325.0,11669.0,10437.0,0.01764166794,-0.01998824221,-0.03637706583
2019-01-29,12627.0,11736.0,10616.0,-0.05238273921,0.005741708801,0.01715052218
2019-01-30,12627.0,11736.0,10616.0,0.0,0.0,0.0
2019-01-31,12693.0,12091.0,10842.0,0.005226894749,0.03024880709,0.02128862095
2019-02-01,13680.0,11821.0,10540.0,0.07775939494,-0.02233065917,-0.02785463937
2019-02-07,13680.0,11821.0,10540.0,0.0,0.0,0.0
2019-02-08,13209.0,11618.0,10336.0,-0.03442982456,-0.01717282802,-0.01935483871
2019-02-11,13209.0,11618.0,10336.0,0.0,0.0,0.0
2019-02-12,13493.0,11387.0,10166.0,0.02150049209,-0.01988294027,-0.01644736842
2019-02-13,13493.0,11387.0,10166.0,0.0,0.0,0.0
2019-02-14,12723.0,11266.0,10347.0,-0.05706662714,-0.01062615263,0.01780444619
2019-02-15,12944.0,11417.0,10293.0,0.01737011711,0.01340315995,-0.00521890403
2019-02-18,12793.0,11835.0,10537.0,-0.01166563659,0.03661206972,0.02370543088
2019-02-19,13586.0,12438.0,10508.0,0.06198702415,0.05095057034,-0.00275220651
2019-02-20,15379.0,12033.0,9948.0,0.131974091,-0.03256150507,-0.05329272935
2019-02-21,12882.0,12146.0,10531.0,-0.162364263,0.009390841852,0.05860474467
2019-02-22,13010.0,11543.0,8871.0,0.009936345288,-0.04964597398,-0.1576298547
2019-02-25,13010.0,11543.0,8871.0,0.0,0.0,0.0
2019-02-26,13389.0,11999.0,9985.0,0.02913143736,0.03950446158,0.1255777252
2019-02-27,14319.0,11974.0,10660.0,0.06946000448,-0.002083506959,0.0676014021
2019-02-28,13009.0,11916.0,10599.0,-0.09148683567,-0.004843828295,-0.005722326454
2019-03-04,12166.0,11001.0,9165.0,-0.06480129141,-0.07678751259,-0.1352957826
2019-03-05,12384.0,11877.0,10412.0,0.01791879007,0.07962912463,0.136061102
2019-03-06,12223.0,11011.0,9212.0,-0.01300064599,-0.07291403553,-0.1152516327
2019-03-07,12223.0,11011.0,9212.0,0.0,0.0,0.0
2019-03-08,12810.0,11094.0,10072.0,0.04802421664,0.007537916629,0.09335649153
2019-03-11,12500.0,11304.0,10415.0,-0.02419984387,0.01892915089,0.0340548054
2019-03-12,11987.0,10934.0,10000.0,-0.04104,-0.03273177636,-0.03984637542
2019-03-13,11648.0,10316.0,9980.0,-0.02828063736,-0.05652094384,-0.002
2019-03-14,12738.0,10974.0,9964.0,0.0935782967,0.06378441256,-0.001603206413
2019-03-15,13291.0,11737.0,10339.0,0.0434134087,0.06952797521,0.03763548776
2019-03-18,13291.0,11737.0,10339.0,0.0,0.0,0.0
2019-03-19,12985.0,11679.0,10254.0,-0.02302309834,-0.004941637556,-0.008221297998
2019-03-20,13077.0,12300.0,10833.0,0.00708509819,0.05317236065,0.05646576946
2019-03-21,12967.0,12136.0,10768.0,-0.008411715225,-0.01333333333,-0.006000184621
2019-03-22,12606.0,11067.0,9435.0,-0.02783990129,-0.08808503626,-0.1237927192
2019-03-25,12957.0,12147.0,10709.0,0.02784388386,0.09758742207,0.1350291468
2019-03-26,13356.0,12229.0,10122.0,0.03079416532,0.006750638018,-0.0548137081
2019-03-27,13096.0,11152.0,10069.0,-0.01946690626,-0.08806934336,-0.005236119344
2019-03-28,12985.0,12196.0,10726.0,-0.008475870495,0.09361549498,0.06524977654
2019-03-29,12122.0,10137.0,10000.0,-0.0664613015,-0.1688258445,-0.06768599664
2019-04-01,12951.0,12492.0,10864.0,0.06838805478,0.2323172536,0.0864
2019-04-02,13693.0,12196.0,10445.0,0.05729287314,-0.02369516491,-0.03856774669
2019-04-03,12558.0,11396.0,10046.0,-0.08288906741,-0.06559527714,-0.03820009574
2019-04-04,12667.0,11447.0,10078.0,0.008679726071,0.004475254475,0.003185347402
2019-04-05,12684.0,11832.0,10127.0,0.001342069946,0.03363326636,0.004862075809
2019-04-08,12939.0,11949.0,11257.0,0.02010406812,0.009888438134,0.1115828972
2019-04-09,12521.0,11763.0,10869.0,-0.03230543319,-0.01556615616,-0.03446744248
2019-04-10,13147.0,11829.0,9470.0,0.04999600671,0.005610813568,-0.1287146932
2019-04-11,12724.0,12355.0,11379.0,-0.0321746406,0.04446698791,0.2015839493
2019-04-12,12599.0,11955.0,11322.0,-0.009823954731,-0.03237555645,-0.005009227524
2019-04-15,13028.0,12500.0,11069.0,0.03405032145,0.04558762024,-0.02234587529
2019-04-16,12741.0,11709.0,10690.0,-0.02202947498,-0.06328,-0.03423976872
2019-04-17,14516.0,12541.0,11691.0,0.1393140256,0.0710564523,0.09363891487
2019-04-18,12589.0,11662.0,10657.0,-0.1327500689,-0.07009010446,-0.0884441023
2019-04-19,12661.0,11756.0,10855.0,0.005719278735,0.008060367004,0.01857933752
2019-04-22,13117.0,12375.0,11566.0,0.03601611247,0.05265396393,0.06549976969
2019-04-23,12606.0,11428.0,10000.0,-0.0389570786,-0.07652525253,-0.1353968528
2019-04-24,13829.0,10781.0,10000.0,0.09701729335,-0.05661533077,0.0
2019-04-25,16000.0,13085.0,11341.0,0.1569889363,0.2137093034,0.1341
2019-04-26,12462.0,11621.0,10434.0,-0.221125,-0.1118838365,-0.07997531082
2019-04-29,14868.0,12473.0,11485.0,0.1930669234,0.07331554944,0.100728388
2019-04-30,11885.0,11040.0,8814.0,-0.2006322303,-0.1148881584,-0.2325642142
2019-05-02,12130.0,11982.0,11167.0,0.0206142196,0.08532608696,0.2669616519
2019-05-03,12279.0,11816.0,10676.0,0.01228359439,-0.01385411451,-0.04396883675
2019-05-07,14793.0,12023.0,11398.0,0.2047397997,0.01751861882,0.06762832522
2019-05-08,14896.5,12308.0,11438.5,0.006996552423,0.02370456625,0.003553254957
2019-05-09,13636.5,12092.5,10940.0,-0.08458362703,-0.01750893728,-0.0435808891
2019-05-10,12224.5,11604.5,10950.5,-0.1035456312,-0.04035559231,0.0009597806216
2019-05-13,12311.0,11600.5,11186.5,0.007075954027,-0.0003446938688,0.02155152733
2019-05-14,12418.0,11557.0,10438.5,0.008691414182,-0.003749838369,-0.06686631207
2019-05-15,12392.5,11585.5,10713.0,-0.002053470768,0.002466037899,0.02629688174
2019-05-16,13123.5,11348.0,10187.0,0.0589872907,-0.02049976263,-0.04909922524
2019-05-17,12073.0,11716.0,11282.0,-0.08004724349,0.03242862178,0.1074899382
2019-05-20,13471.5,11784.0,10244.5,0.1158369916,0.005804028679,-0.09196064528
2019-05-21,13656.0,11486.0,9651.5,0.01369557956,-0.02528852682,-0.05788471863
2019-05-22,12190.5,11304.5,10548.0,-0.1073154657,-0.01580184573,0.09288711599
2019-05-23,12213.0,11674.5,11000.0,0.00184569952,0.03273032863,0.04285172545
2019-05-24,13148.5,11621.0,10626.0,0.0765987063,-0.004582637372,-0.034
2019-05-27,14857.5,11601.0,6036.5,0.1299768034,-0.001721022287,-0.4319122906
2019-05-28,15066.0,12951.0,10042.5,0.01403331651,0.1163692785,0.6636295867
2019-05-29,12037.5,11004.5,9467.0,-0.2010155317,-0.1502972743,-0.0573064476
2019-05-30,11992.0,11040.0,9551.5,-0.003779854621,0.003225953019,0.008925742051
2019-05-31,15222.0,12743.0,10707.0,0.2693462308,0.1542572464,0.120975763
2019-06-03,13718.5,11973.5,10420.0,-0.09877151491,-0.06038609433,-0.02680489399
2019-06-04,11544.0,9259.0,6533.0,-0.1585085833,-0.2267089823,-0.3730326296
2019-06-05,11672.0,9881.5,8266.5,0.01108801109,0.06723188249,0.2653451707
2019-06-07,11687.0,10992.0,7744.0,0.001285126799,0.1123817234,-0.06320691949
2019-06-10,11548.5,10517.5,8042.5,-0.01185077436,-0.04316775837,0.03854597107
2019-06-11,11846.5,10665.5,9488.0,0.025804217,0.01407178512,0.1797326702
2019-06-12,12476.5,11322.5,10521.0,0.05318026421,0.06160048755,0.1088743676
2019-06-13,12428.0,11428.5,10736.5,-0.003887308139,0.009361890042,0.02048284384
2019-06-14,12518.0,11533.0,9336.0,0.007241712263,0.009143807149,-0.1304428818
2019-06-17,12364.0,11132.5,9516.5,-0.01230228471,-0.03472643718,0.01933376178
2019-06-18,13074.5,11272.5,9866.5,0.05746522161,0.0125757916,0.03677822729
2019-06-19,13106.0,11778.5,10301.0,0.002409269953,0.04488800177,0.04403790605
2019-06-20,12252.5,11538.5,10174.5,-0.0651228445,-0.02037610901,-0.01228036113
2019-06-21,12545.0,11622.0,8840.0,0.02387267905,0.007236642545,-0.1311612364
2019-06-24,12755.0,11174.0,9420.0,0.01673973695,-0.03854758217,0.06561085973
2019-06-25,14439.0,12104.0,10085.0,0.1320266562,0.08322892429,0.07059447983
2019-06-26,16719.5,12239.0,10192.0,0.1579403006,0.01115333774,0.01060981656
2019-06-27,19547.0,12525.0,10433.0,0.1691139089,0.02336792222,0.02364599686
2019-06-28,20000.0,14385.0,11591.0,0.02317491175,0.148502994,0.1109939615
2019-07-01,13010.5,11034.0,9782.5,-0.349475,-0.2329509906,-0.1560262272
2019-07-02,12829.5,11422.5,9846.0,-0.01391184044,0.03520935291,0.006491183235
2019-07-03,12848.5,12002.5,10096.0,0.001480961846,0.05077697527,0.02539102173
2019-07-04,13030.0,11642.0,9756.5,0.01412616259,-0.03003540929,-0.03362717908
2019-07-05,12969.0,11781.0,9476.0,-0.004681504221,0.01193952929,-0.02875006406
2019-07-08,12928.5,11388.5,9738.0,-0.003122831367,-0.03331635685,0.02764879696
2019-07-09,12973.0,11063.0,9487.0,0.003442007967,-0.02858146376,-0.02577531321
2019-07-10,13459.0,11628.5,9669.5,0.03746242195,0.05111633373,0.01923685043
2019-07-11,13559.0,11393.0,9876.0,0.007429972509,-0.02025196715,0.0213558095
2019-07-12,13325.0,11937.0,10107.0,-0.01725790988,0.04774861757,0.02339003645
2019-07-15,13241.0,11885.0,10053.5,-0.006303939962,-0.004356203401,-0.005293361037
2019-07-16,13450.0,12228.0,10368.0,0.01578430632,0.02885990745,0.03128263789
2019-07-17,13770.0,12846.0,12361.0,0.02379182156,0.05053974485,0.1922260802
2019-07-18,14519.0,12448.0,10588.0,0.0543936093,-0.03098240697,-0.1434349972
2019-07-19,14168.0,12571.0,11061.0,-0.02417521868,0.009881105398,0.04467321496
2019-07-22,14246.0,12415.5,10910.5,0.005505364201,-0.01236973988,-0.0136063647
2019-07-23,14324.0,12260.0,10760.0,0.005475221115,-0.01252466675,-0.0137940516
2019-07-24,13950.0,12418.0,10044.0,-0.02611002513,0.01288743883,-0.06654275093
2019-07-25,14125.5,12337.5,10454.0,0.01258064516,-0.006482525366,0.04082039028
2019-07-26,13970.0,11615.0,10000.0,-0.01100845988,-0.05856129686,-0.04342835278
2019-07-29,17095.0,13261.5,10998.0,0.2236936292,0.1417563495,0.0998
2019-07-30,14034.5,12758.0,11212.5,-0.1790289558,-0.03796704747,0.0195035461
2019-07-31,13658.0,11576.0,10000.0,-0.02682674837,-0.09264775043,-0.1081382386
2019-08-01,13997.0,12712.0,10949.0,0.02482061795,0.09813407049,0.0949
2019-08-02,13997.0,12712.0,10949.0,0.0,0.0,0.0
2019-08-05,15002.0,10831.0,10000.0,0.07180110024,-0.1479704216,-0.08667458215
2019-08-06,14016.0,11838.0,10000.0,-0.06572457006,0.0929738713,0.0
2019-08-07,14160.5,12427.5,10765.0,0.01030964612,0.04979726305,0.0765
2019-08-08,14311.0,12607.0,11019.0,0.01062815579,0.01444377389,0.02359498374
2019-08-09,12936.0,12500.0,12500.0,-0.09607993851,-0.008487348299,0.1344042109
2019-08-12,13899.0,11980.0,10471.0,0.07444341373,-0.0416,-0.16232
2019-08-13,13992.0,12380.0,10446.0,0.006691128858,0.03338898164,-0.002387546557
2019-08-14,13854.0,12309.0,10515.5,-0.009862778731,-0.005735056543,0.006653264407
2019-08-16,14316.0,12554.0,10953.0,0.0333477696,0.01990413519,0.04160524939
2019-08-19,14417.5,12538.0,11383.0,0.007089969265,-0.001274494185,0.0392586506
2019-08-20,13469.0,12385.0,10578.0,-0.06578810473,-0.01220290317,-0.07071949398
2019-08-21,13465.0,11794.5,10289.0,-0.0002969782463,-0.04767864352,-0.0273208546
2019-08-22,13461.0,11204.0,10000.0,-0.0002970664686,-0.05006570859,-0.02808824959
2019-08-23,17844.0,12084.0,10246.0,0.32560731,0.07854337737,0.0246
2019-08-26,13266.5,10971.5,10034.5,-0.2565288052,-0.09206388613,-0.02064220183
2019-08-27,13071.5,10932.0,10125.0,-0.01469867712,-0.003600236978,0.009018884847
2019-08-28,13214.0,11803.5,10591.5,0.01090157977,0.07972008782,0.04607407407
2019-08-29,14137.0,12287.0,10873.0,0.06985015892,0.0409624264,0.02657791625
2019-08-30,13224.0,11860.0,10017.0,-0.06458230176,-0.0347521771,-0.07872712223
2019-09-02,13439.0,11257.0,9213.0,0.01625831821,-0.05084317032,-0.08026355196
2019-09-03,13324.0,11500.0,10267.0,-0.008557184314,0.02158656836,0.1144035602
2019-09-04,13533.5,11732.5,10394.5,0.01572350645,0.0202173913,0.01241842797
2019-09-05,12865.0,11725.0,10508.0,-0.0493959434,-0.0006392499467,0.01091923613
2019-09-06,12964.0,11135.0,10040.0,0.007695297318,-0.05031982942,-0.04453749524
2019-09-09,14340.5,11196.5,10290.0,0.1061786486,0.005523125281,0.02490039841
2019-09-10,12774.0,10663.5,8832.5,-0.1092360796,-0.04760416201,-0.1416423712
2019-09-11,13313.0,11490.0,10500.0,0.04219508376,0.077507385,0.1887913954
2019-09-16,13429.0,11160.0,9969.0,0.008713287764,-0.02872062663,-0.05057142857
2019-09-17,15469.0,11721.5,10291.5,0.1519100454,0.05031362007,0.03235028589
2019-09-18,15291.5,11940.5,10307.0,-0.01147456203,0.01868361558,0.001506097265
2019-09-19,12779.0,10979.0,8662.5,-0.1643069679,-0.08052426615,-0.1595517609
2019-09-20,12274.5,10035.5,6132.0,-0.03947883246,-0.08593678841,-0.2921212121
2019-09-23,13309.0,11542.0,10044.0,0.08428041875,0.1501170844,0.637964775
