store_id,store,itemId,baseId,labelId,itemCategoryId,itemCategoryName,species,itemName,alias,labelOrderNo,baseOrderNo,itemOrderNo,stateTypeCode,stateDesc,raisedTypeCode,raisedDesc,originTypeCode,originDesc,regionTypeCode,regionDesc,unitTypeCode,unitDesc,sizeTypeCode,sizeDesc,sizeCriteria,quality,orderNo,priceDate,salesUnitQuantity,finalPrice,originPrice,discountPrice,discountRatio
0000000833,군산상회,2,184,49,38,생선/횟감,,광어,,31279,0,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI255,제주,UNIT002,kg,SIZE005,중,1~2kg미만,,0,2025-01-13,1,0,35000,0,0
0000000833,군산상회,3,184,49,38,생선/횟감,,광어,,31279,0,3,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI255,제주,UNIT002,kg,SIZE006,대,2~3kg미만,,0,2025-01-13,1,0,40000,0,0
0000000833,군산상회,561,184,49,38,생선/횟감,,광어,,31279,0,4,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI255,제주,UNIT002,kg,SIZE008,특대,3~4kg미만,,0,2025-01-13,1,0,50000,0,0
0000000833,군산상회,3771,643,192,38,생선/횟감,,방어,,31263,0,4,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI252,동해,UNIT002,kg,SIZE008,특대,10kg이상,,0,2025-01-13,1,0,45000,0,0
0000000833,군산상회,3774,647,192,38,생선/횟감,,방어,,31263,2,1,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI254,남해,UNIT002,kg,SIZE004,소,1~4kg미만,,0,2025-01-13,1,0,35000,0,0
0000000833,군산상회,1513,186,49,38,생선/횟감,,광어,,31279,1,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI259,완도,UNIT002,kg,SIZE005,중,1~2kg미만,,1,2025-01-13,1,0,35000,0,0
0000000833,군산상회,1514,186,49,38,생선/횟감,,광어,,31279,1,3,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI259,완도,UNIT002,kg,SIZE006,대,2~3kg미만,,1,2025-01-13,1,0,40000,0,0
0000000833,군산상회,1515,186,49,38,생선/횟감,,광어,,31279,1,4,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI259,완도,UNIT002,kg,SIZE008,특대,3~4kg미만,,1,2025-01-13,1,0,50000,0,0
0000000833,군산상회,2862,175,49,38,생선/횟감,,광어,,31279,13,4,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI254,남해,UNIT002,kg,SIZE008,특대,3~4kg미만,,2,2025-01-13,1,0,50000,0,0
0000000833,군산상회,5907,1064,332,38,생선/횟감,,우럭,,31278,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE004,소,500g미만,,3,2025-01-13,1,0,25000,0,0
0000000833,군산상회,5905,1064,332,38,생선/횟감,,우럭,,31278,0,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,1~1.5kg미만,,3,2025-01-13,1,0,40000,0,0
0000000833,군산상회,5914,1062,332,38,생선/횟감,,우럭,,31278,2,2,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,1~1.5kg미만,,4,2025-01-13,1,0,50000,0,0
0000000833,군산상회,5913,1062,332,38,생선/횟감,,우럭,,31278,2,3,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE008,특대,1.5kg이상,,4,2025-01-13,1,0,50000,0,0
0000000833,군산상회,62,1264,386,38,생선/횟감,,참돔,,31277,1,2652,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,2~3kg미만,,5,2025-01-13,1,0,35000,0,0
0000000833,군산상회,1427,1264,386,38,생선/횟감,,참돔,,31277,1,2653,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE008,특대,3kg이상,,5,2025-01-13,1,0,40000,0,0
0000000833,군산상회,54,1266,386,38,생선/횟감,,참돔,,31277,1,2658,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE006,대,2~3kg미만,,6,2025-01-13,1,0,35000,0,0
0000000833,군산상회,1467,1266,386,38,생선/횟감,,참돔,,31277,1,2659,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE008,특대,3kg이상,,6,2025-01-13,1,0,40000,0,0
0000000833,군산상회,100,994,310,38,생선/횟감,,연어,,31276,0,0,STAT007,선어,RAIS002,양식,ORIG002,수입산,REGI023,노르웨이,UNIT003,g,SIZE000,없음,,순살,7,2025-01-13,600,0,5840,0,0
0000000833,군산상회,64,389,117,38,생선/횟감,,돌돔,줄돔,31275,0,841,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE004,소,500g~1kg미만,,8,2025-01-13,1,0,100000,0,0
0000000833,군산상회,1410,389,117,38,생선/횟감,,돌돔,줄돔,31275,0,842,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE005,중,1~2kg미만,,8,2025-01-13,1,0,130000,0,0
0000000833,군산상회,286,385,117,38,생선/횟감,,돌돔,줄돔,31275,4,827,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE004,소,500g~1kg미만,,9,2025-01-13,1,0,150000,0,0
0000000833,군산상회,5630,79,24,38,생선/횟감,,감성돔,,31274,0,130,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE006,대,2~3kg미만,,10,2025-01-13,1,0,70000,0,0
0000000833,군산상회,78,103,29,38,생선/횟감,,강담돔,범돔,31272,0,1,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE004,소,500g~1kg미만,,11,2025-01-13,1,0,100000,0,0
0000000833,군산상회,138,750,222,38,생선/횟감,,붉바리,꽃능성어,31226,3,0,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI254,남해,UNIT002,kg,SIZE004,소,1kg미만,,12,2025-01-13,1,0,150000,0,0
0000000833,군산상회,74,704,208,38,생선/횟감,,벵에돔,,31270,1,1,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE005,중,500~700g미만,,13,2025-01-13,1,0,70000,0,0
0000000833,군산상회,73,704,208,38,생선/횟감,,벵에돔,,31270,1,2,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE006,대,700g~1kg미만,,13,2025-01-13,1,0,70000,0,0
0000000833,군산상회,3849,658,192,38,생선/횟감,,방어,,31263,9,2,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE005,중,4~8kg미만,,14,2025-01-13,1,0,45000,0,0
0000000833,군산상회,3776,647,192,38,생선/횟감,,방어,,31263,2,3,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI254,남해,UNIT002,kg,SIZE006,대,8~10kg미만,,15,2025-01-13,1,0,40000,0,0
0000000833,군산상회,4677,695,207,38,생선/횟감,,벤자리,,31197,1,1511,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE005,중,,,16,2025-01-13,1,0,70000,0,0
0000000833,군산상회,52,283,87,38,생선/횟감,,농어,,31258,0,1,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE005,중,1~2kg미만,,18,2025-01-13,1,0,30000,0,0
0000000833,군산상회,53,283,87,38,생선/횟감,,농어,,31258,0,2,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE006,대,2~3kg미만,,18,2025-01-13,1,0,40000,0,0
0000000833,군산상회,1158,29,7,38,생선/횟감,,가숭어,"참숭어, 밀치",31256,1,43,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,1~2kg미만,,19,2025-01-13,1,0,30000,0,0
0000000833,군산상회,652,108,30,38,생선/횟감,,강도다리,,31252,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE004,소,500g미만,,20,2025-01-13,1,0,40000,0,0
0000000833,군산상회,653,108,30,38,생선/횟감,,강도다리,,31252,0,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,1kg이상,,20,2025-01-13,1,0,50000,0,0
0000000833,군산상회,91,291,90,38,생선/횟감,,능성어,,31227,0,624,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,2~2.5kg미만,,24,2025-01-13,1,0,80000,0,0
0000000833,군산상회,2927,292,90,38,생선/횟감,,능성어,,31227,1,628,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE006,대,2~2.5kg미만,,25,2025-01-13,1,0,80000,0,0
0000000833,군산상회,3913,346,104,38,생선/횟감,,대왕자바리,,31223,1,763,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE000,없음,,,26,2025-01-13,1,0,50000,0,0
0000000833,군산상회,5763,1383,424,38,생선/횟감,,터봇,찰광어,31214,1,2912,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,1~2kg미만,,27,2025-01-13,1,0,50000,0,0
0000000833,군산상회,3138,192,50,38,생선/횟감,,괴도라치,전복치,31201,2,418,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI254,남해,UNIT002,kg,SIZE005,중,600~800g미만,,29,2025-01-13,1,0,60000,0,0
0000000833,군산상회,5094,1547,475,39,게/새우류,,흰다리새우,활새우,31132,4,6,STAT003,냉동,RAIS002,양식,ORIG002,수입산,REGI151,에콰도르,UNIT002,kg,SIZE005,중,30마리 내외,,31,2025-01-13,1,0,25000,0,0
0000000833,군산상회,4854,303,93,39,게/새우류,,단새우,,31131,0,0,STAT003,냉동,RAIS001,자연산,ORIG002,수입산,REGI196,캐나다,UNIT005,팩,SIZE000,없음,,,32,2025-01-13,1,0,15000,0,0
0000000833,군산상회,489,719,211,39,게/새우류,,보리새우,오도리,31125,2,1574,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI254,남해,UNIT017,마리,SIZE006,대,,,33,2025-01-13,1,0,15000,0,0
0000000833,군산상회,5817,1426,440,43,낙지/문어류,,한치,,31106,12,1,STAT003,냉동,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT017,마리,SIZE005,중,,,34,2025-01-13,1,0,20000,0,0
0000000833,군산상회,519,263,80,43,낙지/문어류,,낙지,,31101,1,1,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI183,중국,UNIT017,마리,SIZE004,소,,,35,2025-01-13,2,0,5000,0,0
0000000833,군산상회,496,263,80,43,낙지/문어류,,낙지,,31101,1,3,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI183,중국,UNIT017,마리,SIZE006,대,,,35,2025-01-13,1,0,15000,0,0
0000000833,군산상회,208,112,31,42,멍게/해삼류,,개불,,31093,0,208,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT017,마리,SIZE000,없음,,,36,2025-01-13,3,0,3340,0,0
0000000833,군산상회,200,493,148,42,멍게/해삼류,,멍게,우렁쉥이,31092,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,37,2025-01-13,1,0,15000,0,0
0000000833,군산상회,199,490,148,42,멍게/해삼류,,멍게,우렁쉥이,31092,4,0,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,38,2025-01-13,1,0,20000,0,0
0000000833,군산상회,5561,1442,443,42,멍게/해삼류,,해삼,,31086,0,0,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI252,동해,UNIT003,g,SIZE000,없음,,,39,2025-01-13,400,0,10000,0,0
0000000833,군산상회,505,1132,354,41,조개/전복류,,전복,,31083,0,6,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,14~15미,,40,2025-01-13,1,0,45000,0,0
0000000833,군산상회,196,1132,354,41,조개/전복류,,전복,,31083,0,11,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,9~10미,,40,2025-01-13,1,0,70000,0,0
0000000833,군산상회,1838,1459,450,41,조개/전복류,,홍가리비,단풍가리비,31054,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,41,2025-01-13,1,0,15000,0,0
0000000833,군산상회,1848,469,142,41,조개/전복류,,맛조개,,31042,3,0,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT016,묶음,SIZE000,없음,,,42,2025-01-13,1,0,13000,0,0
0000000833,군산상회,5525,884,268,42,멍게/해삼류,,성게알,우니,31087,10,0,STAT003,냉동,RAIS001,자연산,ORIG002,수입산,REGI235,페루,UNIT005,팩,SIZE000,없음,,,43,2025-01-13,1,0,25000,0,0
0000000005,중앙꽃게,1021,454,138,39,게/새우류,,레드 킹크랩,,31157,4,0,STAT007,선어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE000,없음,,A급(살수율80%이상),0,2025-01-14,1,0,70000,0,0
0000000005,중앙꽃게,13,457,138,39,게/새우류,,레드 킹크랩,,31157,0,2,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE005,중,2~3kg미만,A급(살수율80%이상),1,2025-01-14,1,0,110000,0,0
0000000005,중앙꽃게,1652,457,138,39,게/새우류,,레드 킹크랩,,31157,0,3,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE006,대,3~4kg미만,A급(살수율80%이상),1,2025-01-14,1,0,110000,0,0
0000000005,중앙꽃게,17,321,96,39,게/새우류,,대게,,31153,0,3,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE006,대,1.2~1.5kg미만,A급(살수율80%이상),2,2025-01-14,1,0,80000,0,0
0000000005,중앙꽃게,1306,321,96,39,게/새우류,,대게,,31153,0,4,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE008,특대,1.5kg이상,A급(살수율80%이상),2,2025-01-14,1,0,80000,0,0
0000000005,중앙꽃게,736,321,96,39,게/새우류,,대게,,31153,0,5,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE000,없음,,A급(살수율80%이상)/절지,2,2025-01-14,1,0,60000,0,0
0000000005,중앙꽃게,1549,315,96,39,게/새우류,,대게,,31153,6,0,STAT007,선어,RAIS001,자연산,ORIG002,수입산,REGI039,러시아,UNIT002,kg,SIZE000,없음,,A급(살수율80%이상),3,2025-01-14,1,0,50000,0,0
0000000005,중앙꽃게,927,449,137,39,게/새우류,,랍스터,바닷가재,31148,0,1,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI196,캐나다,UNIT002,kg,SIZE004,소,1~2kg미만,A급(살수율80%이상),4,2025-01-14,1,0,70000,0,0
0000000005,중앙꽃게,928,449,137,39,게/새우류,,랍스터,바닷가재,31148,0,2,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI196,캐나다,UNIT002,kg,SIZE005,중,2~3kg미만,A급(살수율80%이상),4,2025-01-14,1,0,70000,0,0
0000000005,중앙꽃게,4823,961,294,39,게/새우류,,암꽃게,,31143,5,11,STAT003,냉동,RAIS001,자연산,ORIG001,국산,REGI253,서해,UNIT002,kg,SIZE006,대,3~4마리,봄철냉동,8,2025-01-14,1,0,45000,0,0
0000000005,중앙꽃게,5094,1547,475,39,게/새우류,,흰다리새우,활새우,31132,4,6,STAT003,냉동,RAIS002,양식,ORIG002,수입산,REGI151,에콰도르,UNIT002,kg,SIZE005,중,30마리 내외,,11,2025-01-14,1,0,20000,0,0
0000000005,중앙꽃게,2679,767,227,39,게/새우류,,블랙타이거새우,,31130,0,1,STAT003,냉동,RAIS002,양식,ORIG002,수입산,REGI056,말레이시아,UNIT002,kg,SIZE004,소,20마리내외,,16,2025-01-14,1,0,35000,0,0
0000000005,중앙꽃게,4665,1369,421,39,게/새우류,,타이거새우,킹타이거새우,31129,2,2864,STAT003,냉동,RAIS001,자연산,ORIG002,수입산,REGI012,기니,UNIT002,kg,SIZE006,대,,,17,2025-01-14,1,0,65000,0,0
0000000005,중앙꽃게,303,1468,454,39,게/새우류,,홍새우,랑고스티노,31127,1,3109,STAT003,냉동,RAIS001,자연산,ORIG002,수입산,REGI135,아르헨티나,UNIT002,kg,SIZE006,대,,,18,2025-01-14,1,0,25000,0,0
0000000005,중앙꽃게,213,261,80,43,낙지/문어류,,낙지,,31101,0,2,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT017,마리,SIZE005,중,,,24,2025-01-14,1,0,7000,0,0
0000000005,중앙꽃게,519,263,80,43,낙지/문어류,,낙지,,31101,1,1,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI183,중국,UNIT017,마리,SIZE004,소,,,25,2025-01-14,3,0,3340,0,0
0000000005,중앙꽃게,496,263,80,43,낙지/문어류,,낙지,,31101,1,3,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI183,중국,UNIT017,마리,SIZE006,대,,,25,2025-01-14,1,0,10000,0,0
0000000005,중앙꽃게,208,112,31,42,멍게/해삼류,,개불,,31093,0,208,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT017,마리,SIZE000,없음,,,26,2025-01-14,3,0,3340,0,0
0000000005,중앙꽃게,200,493,148,42,멍게/해삼류,,멍게,우렁쉥이,31092,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,28,2025-01-14,1,0,13000,0,0
0000000005,중앙꽃게,199,490,148,42,멍게/해삼류,,멍게,우렁쉥이,31092,4,0,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,29,2025-01-14,1,0,18000,0,0
0000000005,중앙꽃게,5959,1448,443,42,멍게/해삼류,,해삼,,31086,9,0,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT003,g,SIZE000,없음,,,30,2025-01-14,400,0,7500,0,0
0000000005,중앙꽃게,505,1132,354,41,조개/전복류,,전복,,31083,0,6,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,14~15미,,32,2025-01-14,1,0,40000,0,0
0000000005,중앙꽃게,1420,1132,354,41,조개/전복류,,전복,,31083,0,7,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,13~14미,,32,2025-01-14,1,0,45000,0,0
0000000005,중앙꽃게,1296,1132,354,41,조개/전복류,,전복,,31083,0,10,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,10~11미,,32,2025-01-14,1,0,55000,0,0
0000000005,중앙꽃게,196,1132,354,41,조개/전복류,,전복,,31083,0,11,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,9~10미,,32,2025-01-14,1,0,60000,0,0
0000000005,중앙꽃게,197,1132,354,41,조개/전복류,,전복,,31083,0,12,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,8~9미,,32,2025-01-14,1,0,65000,0,0
0000000005,중앙꽃게,1297,1132,354,41,조개/전복류,,전복,,31083,0,14,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE008,특대,6~7미,,32,2025-01-14,1,0,75000,0,0
0000000005,중앙꽃게,5455,877,264,41,조개/전복류,,석굴,석화,31082,1,1907,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,33,2025-01-14,1,0,5000,0,0
0000000005,중앙꽃게,20150,11550,250,41,조개/전복류,,삼배체굴,,31081,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,34,2025-01-14,1,0,15000,0,0
0000000005,중앙꽃게,171,1289,390,41,조개/전복류,,참소라,,31076,0,2725,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,6~10마리,,36,2025-01-14,1,0,20000,0,0
0000000005,중앙꽃게,1217,13,2,41,조개/전복류,,가리비,,31057,0,2,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE006,대,,,40,2025-01-14,1,0,25000,0,0
0000000005,중앙꽃게,1838,1459,450,41,조개/전복류,,홍가리비,단풍가리비,31054,0,0,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE000,없음,,,43,2025-01-14,1,0,13000,0,0
0000000005,중앙꽃게,2689,866,262,41,조개/전복류,,생합,,31023,1,0,STAT012,활어,RAIS001,자연산,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE000,없음,,,48,2025-01-14,1,0,10000,0,0
0000000005,중앙꽃게,935,1363,420,41,조개/전복류,,키조개,,31020,4,2,STAT007,선어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT007,줄,SIZE006,대,,관자,51,2025-01-14,1,0,25000,0,0
0000000822,제주회수산,2,184,49,38,생선/횟감,,광어,,31279,0,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI255,제주,UNIT002,kg,SIZE005,중,1~2kg미만,,0,2025-01-14,1,0,30000,0,0
0000000822,제주회수산,3,184,49,38,생선/횟감,,광어,,31279,0,3,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI255,제주,UNIT002,kg,SIZE006,대,2~3kg미만,,0,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,561,184,49,38,생선/횟감,,광어,,31279,0,4,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI255,제주,UNIT002,kg,SIZE008,특대,3~4kg미만,,0,2025-01-14,1,0,50000,0,0
0000000822,제주회수산,1513,186,49,38,생선/횟감,,광어,,31279,1,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI259,완도,UNIT002,kg,SIZE005,중,1~2kg미만,,1,2025-01-14,1,0,30000,0,0
0000000822,제주회수산,1514,186,49,38,생선/횟감,,광어,,31279,1,3,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI259,완도,UNIT002,kg,SIZE006,대,2~3kg미만,,1,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,1515,186,49,38,생선/횟감,,광어,,31279,1,4,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI259,완도,UNIT002,kg,SIZE008,특대,3~4kg미만,,1,2025-01-14,1,0,50000,0,0
0000000822,제주회수산,5913,1062,332,38,생선/횟감,,우럭,,31278,2,3,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE008,특대,1.5kg이상,,4,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,5906,1064,332,38,생선/횟감,,우럭,,31278,0,1,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,500g~1kg미만,,5,2025-01-14,1,0,35000,0,0
0000000822,제주회수산,5905,1064,332,38,생선/횟감,,우럭,,31278,0,2,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,1~1.5kg미만,,5,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,62,1264,386,38,생선/횟감,,참돔,,31277,1,2652,STAT012,활어,RAIS002,양식,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,2~3kg미만,,7,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,55,1266,386,38,생선/횟감,,참돔,,31277,1,2657,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE005,중,1~2kg미만,,8,2025-01-14,1,0,35000,0,0
0000000822,제주회수산,1467,1266,386,38,생선/횟감,,참돔,,31277,1,2659,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE008,특대,3kg이상,,8,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,100,994,310,38,생선/횟감,,연어,,31276,0,0,STAT007,선어,RAIS002,양식,ORIG002,수입산,REGI023,노르웨이,UNIT003,g,SIZE000,없음,,순살,9,2025-01-14,600,0,6670,0,0
0000000822,제주회수산,5631,79,24,38,생선/횟감,,감성돔,,31274,0,129,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE005,중,1~2kg미만,,11,2025-01-14,1,0,65000,0,0
0000000822,제주회수산,1410,389,117,38,생선/횟감,,돌돔,줄돔,31275,0,842,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE005,중,1~2kg미만,,12,2025-01-14,1,0,135000,0,0
0000000822,제주회수산,63,389,117,38,생선/횟감,,돌돔,줄돔,31275,0,843,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE006,대,2~3kg미만,,12,2025-01-14,1,0,150000,0,0
0000000822,제주회수산,1857,103,29,38,생선/횟감,,강담돔,범돔,31272,0,3,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI176,일본,UNIT002,kg,SIZE006,대,2~3kg미만,,14,2025-01-14,1,0,95000,0,0
0000000822,제주회수산,3770,643,192,38,생선/횟감,,방어,,31263,0,3,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI252,동해,UNIT002,kg,SIZE006,대,8~10kg미만,,18,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,2416,1203,373,38,생선/횟감,,쥐노래미,"돌삼치,놀래미",31259,1,2508,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE003,소소,200~400g미만,,21,2025-01-14,1,0,35000,0,0
0000000822,제주회수산,2266,278,87,38,생선/횟감,,농어,,31258,5,3,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE008,특대,3kg이상,,22,2025-01-14,1,0,40000,0,0
0000000822,제주회수산,52,283,87,38,생선/횟감,,농어,,31258,0,1,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE005,중,1~2kg미만,,23,2025-01-14,1,0,35000,0,0
0000000822,제주회수산,53,283,87,38,생선/횟감,,농어,,31258,0,2,STAT012,활어,RAIS002,양식,ORIG002,수입산,REGI183,중국,UNIT002,kg,SIZE006,대,2~3kg미만,,23,2025-01-14,1,0,45000,0,0
0000000822,제주회수산,87,29,7,38,생선/횟감,,가숭어,"참숭어, 밀치",31256,1,44,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,2kg이상,,24,2025-01-14,1,0,25000,0,0
0000000822,제주회수산,1113,723,212,38,생선/횟감,,보리숭어,"개숭어,숭어",31255,1,1580,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE005,중,1~2kg미만,,25,2025-01-14,1,0,25000,0,0
0000000822,제주회수산,90,723,212,38,생선/횟감,,보리숭어,"개숭어,숭어",31255,1,1581,STAT012,활어,RAIS001,자연산,ORIG001,국산,REGI000,없음,UNIT002,kg,SIZE006,대,2kg이상,,25,2025-01-14,1,0,25000,0,0
