날짜,실제수온,예상수온,편차
2015-02-05,14.1,13.38785845067357,0.7121415493264305
2015-02-06,14.1,13.587858450673568,0.5121415493264312
2015-02-07,14.0,12.987858450673569,1.0121415493264312
2015-02-08,13.8,12.987858450673569,0.8121415493264319
2015-02-09,13.7,13.187858450673568,0.5121415493264312
2015-02-10,13.8,13.087858450673568,0.7121415493264323
2015-02-11,14.3,13.337858450673568,0.9621415493264323
2015-02-12,14.2,13.38785845067357,0.8121415493264301
2015-02-13,14.4,13.537858450673568,0.8621415493264326
2015-02-14,14.5,13.587858450673568,0.9121415493264315
2015-02-15,14.5,13.487858450673569,1.0121415493264312
2015-02-16,14.5,13.337858450673568,1.1621415493264315
2015-02-17,14.2,13.287858450673568,0.9121415493264315
2015-02-18,14.0,13.037858450673568,0.9621415493264323
2015-02-19,14.0,13.087858450673568,0.9121415493264315
2015-02-20,14.1,12.937858450673568,1.1621415493264315
2015-02-21,14.0,12.937858450673568,1.062141549326432
2015-02-22,14.0,12.937858450673568,1.062141549326432
2015-02-23,13.9,12.837858450673568,1.062141549326432
2015-02-24,14.0,12.787858450673568,1.2121415493264323
2015-02-25,13.9,12.93785845067357,0.9621415493264305
2015-02-26,13.8,12.837858450673568,0.9621415493264323
2015-02-27,13.7,12.937858450673568,0.7621415493264312
2015-02-28,13.6,13.13785845067357,0.4621415493264305
2015-03-01,13.8,13.13785845067357,0.6621415493264315
2015-03-02,13.8,13.037858450673568,0.762141549326433
2015-03-03,13.3,13.38785845067357,-0.08785845067356846
2015-03-04,13.5,13.687858450673568,-0.1878584506735681
2015-03-05,13.4,13.68785845067357,-0.2878584506735695
2015-03-06,13.6,13.68785845067357,-0.08785845067357023
2015-03-07,13.7,13.537858450673568,0.16214154932643154
2015-03-08,13.7,13.38785845067357,0.3121415493264301
2015-03-09,13.6,13.587858450673568,0.012141549326431189
2015-03-10,13.4,13.537858450673568,-0.1378584506735674
2015-03-11,13.4,13.787858450673568,-0.3878584506735674
2015-03-12,13.5,13.787858450673568,-0.28785845067356775
2015-03-13,13.4,13.63785845067357,-0.2378584506735688
2015-03-14,13.4,13.837858450673568,-0.4378584506735681
2015-03-15,13.5,14.037858450673568,-0.5378584506735677
2015-03-16,13.6,14.037858450673568,-0.4378584506735681
2015-03-17,13.6,13.88785845067357,-0.2878584506735695
2015-03-18,13.0,13.787858450673568,-0.7878584506735677
