date,name,20대,30대,40대,50대,60대 이상
2016-01-01,농어,3.260212763829429,3.5814069827001895,3.558842721186557,5.39008559110204,2.1632495658229383
2016-01-02,농어,3.01812774492611,3.3182795565837817,3.222967030604237,3.0788853392806654,1.804692073116961
2016-01-03,농어,2.9325361902759934,3.0829648645628325,2.8820744628574713,4.802193571961028,1.1341153455194963
2016-01-04,농어,2.7304187785641836,3.3619400347199866,3.029134980219929,3.0597079139907617,1.1548882346228393
2016-01-05,농어,2.6767192935733775,3.0403648445099654,3.12946430881768,3.153394015883791,1.095636413569241
2016-01-06,농어,2.6107363654640623,2.744737869020641,2.6023029494836942,2.753954574997595,1.464664703868522
2016-01-07,농어,2.819729411903233,2.9320897872850353,2.8470940654020964,2.996849845344959,1.464664703868522
2016-01-08,농어,2.626315288783442,2.7868353985093783,3.087098149201772,3.6520356108432015,1.1832754447025355
2016-01-09,농어,2.8131234747568232,3.1963811903842974,2.9009010382535525,3.0727651360079724,1.2972592333446853
2016-01-10,농어,2.897226840099907,3.131195730215457,3.1078572307408967,4.758394700036189,1.5287498026467905
2016-01-11,농어,2.685683892283397,3.004569007336425,2.5435484439184104,3.1548177575358993,2.346418031737367
2016-01-12,농어,2.8309361231382733,2.85481660647767,2.6781975361713872,3.7811563654086497,1.6732090158686834
2016-01-13,농어,2.6075305334145904,2.845105463521745,3.002678947691326,5.008761641328264,1.464664703868522
2016-01-14,농어,2.859957594093782,2.863660793704744,3.1839781900548902,3.204130677785354,1.3665508894050664
2016-01-15,농어,2.62644018362641,2.9042584717778706,2.9658848635901567,3.878854133387578,2.346418031737367
2016-01-16,농어,2.797008762039742,2.9779037542956184,3.11914682410677,3.1192019724325024,1.8976120211582488
2016-01-17,농어,2.826907852671961,3.2944850330070237,2.7151642668790927,4.636656086503252,1.268230691038989
2016-01-18,농어,2.661421103602324,3.157320360267421,3.094299199789293,2.3938962397716903,1.1341153455194963
2016-01-19,농어,2.653705952432312,3.242108667576977,2.486945079744781,2.9353357572456007,1.5498263341076022
2016-01-20,농어,2.7322812240375685,2.8657459691988256,2.9239127700935095,2.784248905384736,2.0842176423598797
2016-01-21,농어,2.6646160851428724,2.8626955082352064,3.3817729071585667,2.6327849191210957,1.5786587798044194
2016-01-22,농어,2.788104211737677,2.7293764405623384,2.736902613470592,4.531281180218737,1.2244030052895591
2016-01-23,농어,2.832703070637275,3.0303136233328654,2.8644675432465934,3.9406107819403413,2.057499605293581
2016-01-24,농어,2.864168663739468,3.0311121591255734,2.86978633148435,2.584035060484255,1.3665508894050664
2016-01-25,농어,2.960287480220571,3.0900025480525217,3.1073691743091256,3.3636515763029164,1.0
2016-01-26,농어,2.642462806034558,3.002597654968924,3.0744611141075553,5.3885553960915065,1.191272827138482
2016-01-27,농어,2.718416253534017,3.093772757810605,2.7078870055617426,3.1914709973850757,1.7744411731142005
2016-01-28,농어,2.7547491847112946,3.0033680825231137,2.91671542806243,3.9147330680228887,1.6344997631761478
2016-01-29,농어,2.7773478402916956,3.078459326648086,3.308641050037435,3.4650377794753013,1.268230691038989
2016-01-30,농어,2.9115795242287543,3.204538864917167,2.6520417425505842,4.102139396679097,1.097769542821223
2016-01-31,농어,2.813938111143402,3.108099773279575,2.850070585031035,3.218707310074447,1.1832754447025355
2016-02-01,농어,2.8321386840369183,3.149982206020288,3.194281521025008,2.719739136554789,1.2365109440575637
2016-02-02,농어,2.817014876925196,2.9681869835167243,3.1815823908802283,5.018826827078321,1.473021888115127
2016-02-03,농어,2.739240241403153,3.3428292523031815,3.4198957113422517,3.098688488656819,1.4488060105791245
2016-02-04,농어,2.796726836008799,3.0193823628112435,3.236541786329398,4.178963853167655,1.268230691038989
2016-02-05,농어,2.853503625965608,3.1523472779377943,3.338216740161596,4.604461999247759,1.464664703868522
2016-02-06,농어,2.893155059852539,3.192248034781046,2.8199618942452127,4.144124715722947,1.3211234618654648
2016-02-07,농어,3.1166089679138524,3.846836786968952,2.8811314673211603,4.609978077075971,1.4023460365584823
2016-02-08,농어,3.114660123644766,3.5404516398735617,3.225865373123952,4.548167895169106,2.34115345519494
2016-02-09,농어,3.0533020938154207,2.995994738185174,3.104547295528841,4.368508802187961,1.5912773601439083
2016-02-10,농어,3.19529799624317,3.397206337001186,3.362867427113267,3.6904469114418923,1.0
2016-02-11,농어,2.7343182649933744,3.119279101110285,3.325838190949714,4.187410164184188,1.3172498815880724
2016-02-12,농어,2.7775043387692984,3.0674045834869643,2.871089988603193,2.6251854872641904,2.1573175596088463
2016-02-13,농어,2.970084228865755,3.1053244412219896,3.275568034968348,3.553580065541336,1.354766416086345
2016-02-14,농어,2.837387624000208,3.0019463825182795,2.9266333631950197,4.575081445917975,1.464664703868522
2016-02-15,농어,2.811234929115779,3.2247713845596517,2.906354036252778,2.8754971107122027,1.8976120211582488
2016-02-16,농어,2.903170999694269,2.9710308120665294,3.0549405194450134,3.3134415953825718,1.1057499605293577
2016-02-17,농어,2.743449391522669,2.890043955130883,3.012082362660811,4.178963853167655,2.207038109675447
2016-02-18,농어,2.793330822610986,2.7187865542790783,2.506926798857414,3.9216304911956623,1.3097764692456826
2016-02-19,농어,2.7311060916535608,3.0216487080371985,2.7856161445098664,3.3362073379984745,1.3211234618654648
2016-02-20,농어,2.830804323675137,3.106118182899534,2.915901519286603,3.4428377445688274,2.346418031737367
2016-02-21,농어,3.3365101471335477,3.367054384840718,4.0766816309597065,22.51416127801735,1.3097764692456826
2016-02-22,농어,2.7272004542050365,2.929499007109177,2.773807582389505,4.361364123366398,1.8976120211582488
