지점,일시,풍속,GUST풍속,현지기압,습도,기온,수온,최대파고,유의파고,평균파고,파주기
22105,2015-02-21,9.583333333333334,11.95,1021.3541666666666,76.41666666666667,8.637500000000001,10.904166666666669,3.4,1.3375,0.6791666666666667,4.8
22105,2015-02-22,8.358333333333333,10.666666666666666,1011.3875,79.25,10.629166666666666,10.975,4.5,1.7416666666666665,0.8666666666666667,6.275
22105,2015-02-23,7.7375,9.95,1015.4333333333334,51.208333333333336,6.983333333333333,10.920833333333334,3.4,1.5375,0.775,5.995833333333334
22105,2015-02-24,4.579166666666667,6.760869565217392,1016.9,50.833333333333336,6.0375000000000005,10.908333333333331,2.5,1.1166666666666667,0.5666666666666667,5.9750000000000005
22105,2015-02-25,5.941666666666666,7.916666666666667,1019.175,63.25,7.716666666666666,10.929166666666667,3.2,1.0333333333333334,0.5125000000000001,5.254166666666666
22105,2015-02-26,9.95,12.929166666666667,1013.225,56.04166666666666,8.633333333333333,10.8875,5.0,1.7791666666666668,0.8791666666666668,6.091666666666666
22105,2015-02-27,9.475,13.3125,1023.4541666666668,62.66666666666666,2.216666666666667,10.783333333333331,5.1,2.795833333333333,1.4,7.9375
22105,2015-02-28,2.4916666666666667,4.583333333333333,1027.9291666666666,52.41666666666666,5.166666666666667,11.125,4.5,2.1625,1.0791666666666668,9.041666666666666
22105,2015-03-01,7.345833333333334,10.333333333333334,1015.8083333333334,64.04166666666667,6.2375,10.991666666666667,3.7,1.6791666666666665,0.8416666666666667,8.891666666666666
22105,2015-03-02,7.475,10.054166666666667,1017.7125,45.54166666666666,6.833333333333333,11.0625,5.1,1.7291666666666667,0.8624999999999999,6.370833333333334
22105,2015-03-03,6.416666666666667,8.608333333333333,1011.7666666666668,58.04166666666666,8.345833333333333,11.179166666666667,3.5,1.0458333333333334,0.525,4.5
22105,2015-03-04,11.429166666666667,15.541666666666666,1012.8304347826088,51.708333333333336,4.329166666666667,10.791666666666666,6.2,2.5458333333333334,1.2708333333333333,6.8375
22105,2015-03-05,6.8125,9.704166666666667,1025.65,63.958333333333336,3.0125,10.575,6.4,2.875,1.4333333333333331,9.1
22105,2015-03-06,4.9750000000000005,7.25,1025.3,58.16666666666666,5.195833333333334,11.141666666666666,4.0,1.8916666666666664,0.9458333333333332,9.654166666666669
22105,2015-03-07,5.908333333333334,7.858333333333333,1022.7958333333332,67.0,7.766666666666667,12.2,2.2,0.9416666666666668,0.4666666666666666,7.916666666666667
22105,2015-03-08,5.517391304347826,7.269565217391304,1023.8739130434782,65.17391304347827,8.747826086956522,12.860869565217392,1.2,0.5818181818181818,0.2681818181818182,4.386363636363637
22105,2015-03-09,6.7375,8.954166666666667,1014.8083333333334,68.66666666666667,8.304166666666667,11.808333333333332,5.3,1.125,0.5625,4.633333333333334
22105,2015-03-10,12.970833333333331,17.95,1016.6458333333334,54.875,0.5208333333333334,10.733333333333334,10.0,4.4875,2.2375,8.9375
22105,2015-03-11,10.058333333333334,13.8875,1015.3708333333334,44.66666666666666,3.8041666666666663,11.120833333333332,7.3,3.0666666666666664,1.5416666666666667,8.058333333333334
22105,2015-03-12,8.970833333333333,12.054166666666667,1015.9791666666666,38.625,4.741666666666666,10.3625,5.7,2.4833333333333334,1.2291666666666667,8.170833333333333
22105,2015-03-13,4.2375,6.279166666666666,1017.6,50.375,6.25,10.408333333333331,3.0,1.1333333333333333,0.5666666666666667,6.170833333333333
22105,2015-03-14,4.766666666666667,6.775,1022.7833333333332,50.16666666666666,7.020833333333333,10.4375,2.3,0.8416666666666667,0.4208333333333333,5.6625000000000005
22105,2015-03-15,5.4375,6.7875000000000005,1020.2,65.29166666666667,10.025,10.541666666666666,2.2,0.9416666666666668,0.4791666666666667,4.716666666666667
22105,2015-03-16,4.666666666666667,5.875,1019.8666666666668,78.125,10.825,11.545833333333334,2.0,0.5458333333333333,0.2791666666666667,5.366666666666667
22105,2015-03-17,2.4166666666666665,6.566666666666666,1016.575,84.70833333333333,11.704166666666666,11.504166666666665,2.1,0.5083333333333333,0.2541666666666667,3.829166666666666
22105,2015-03-18,5.4625,6.9875,1016.5708333333332,88.625,9.483333333333333,10.670833333333334,2.6,1.1166666666666667,0.5583333333333332,5.016666666666667
22105,2015-03-19,6.945833333333333,8.825000000000001,1013.7833333333332,91.70833333333331,8.516666666666667,11.070833333333333,3.3,1.4375,0.725,6.029166666666668
22105,2015-03-20,4.491666666666666,5.7375,1017.0416666666666,89.95833333333333,10.266666666666667,10.633333333333333,2.4,0.8624999999999999,0.4375,5.845833333333334
22105,2015-03-21,3.454166666666667,4.379166666666666,1014.1791666666668,84.125,11.283333333333331,10.9125,1.5,0.5166666666666667,0.2708333333333333,3.954166666666667
22105,2015-03-22,6.2043478260869565,7.908695652173913,1015.404761904762,57.17391304347826,10.956521739130435,11.043478260869565,2.0,0.6173913043478261,0.3130434782608696,3.908695652173913
22105,2015-03-23,8.194444444444445,11.11111111111111,1022.061111111111,39.22222222222222,6.711111111111111,10.716666666666669,4.9,2.105555555555556,1.0444444444444445,7.35
22105,2015-03-24,3.3833333333333333,5.366666666666667,1029.5625,44.375,6.3375,10.583333333333334,3.7,1.6208333333333331,0.8208333333333333,7.370833333333334
22105,2015-03-25,4.530434782608696,6.3478260869565215,1033.804347826087,47.73913043478261,8.265217391304347,10.81304347826087,4.3,2.178260869565217,1.0956521739130434,10.04782608695652
22105,2015-03-26,4.758333333333334,6.254166666666666,1030.575,63.125,10.691666666666668,11.020833333333334,4.2,1.725,0.8624999999999999,10.033333333333331
22105,2015-03-27,4.333333333333333,5.454166666666667,1023.0826086956522,74.70833333333333,11.65,11.016666666666666,1.5,0.6833333333333332,0.3416666666666666,5.991666666666667
22105,2015-03-28,3.5708333333333333,4.7,1015.3833333333332,69.54166666666667,12.325,11.55,1.6,0.7916666666666666,0.4083333333333334,4.833333333333333
22105,2015-03-29,3.35,4.395833333333333,1015.4583333333334,72.0,11.8375,11.5125,1.5,0.5916666666666667,0.3041666666666666,4.854166666666667
22105,2015-03-30,8.058333333333334,10.1,1017.4333333333334,83.79166666666667,12.441666666666668,12.033333333333331,3.3,1.0708333333333333,0.5541666666666667,4.216666666666667
22105,2015-03-31,4.508333333333334,5.8500000000000005,1014.4,83.25,13.554166666666667,12.425,2.4,0.9125,0.4624999999999999,4.729166666666667
22105,2015-04-01,7.095833333333334,9.3125,1017.525,86.83333333333333,9.945833333333333,12.429166666666667,4.6,1.6458333333333333,0.8250000000000001,6.070833333333333
22105,2015-04-02,8.816666666666666,11.333333333333334,1012.408695652174,81.83333333333333,10.283333333333331,12.820833333333333,4.1,1.3958333333333333,0.7000000000000001,5.041666666666667
22105,2015-04-03,8.783333333333333,11.725,1003.5291666666668,85.58333333333333,11.504166666666668,12.470833333333331,5.5,2.254166666666667,1.1333333333333333,6.783333333333334
22105,2015-04-04,4.883333333333334,6.591666666666666,1019.1125,75.16666666666667,8.770833333333334,11.408333333333331,3.6,1.55,0.7791666666666667,7.0375000000000005
22105,2015-04-05,5.066666666666666,7.025,1015.4458333333332,87.83333333333333,8.983333333333333,12.629166666666668,2.6,1.3541666666666667,0.6749999999999999,7.516666666666667
22105,2015-04-06,4.383333333333334,5.716666666666666,1017.8869565217392,84.04166666666667,9.670833333333333,10.833333333333334,2.8,0.9333333333333332,0.4666666666666667,7.1125
22105,2015-04-07,7.504166666666666,10.095833333333331,1025.4625,67.29166666666667,6.775,10.725,5.8,2.3208333333333333,1.1666666666666667,7.529166666666666
22105,2015-04-08,6.586956521739131,8.908695652173913,1027.6818181818182,62.17391304347826,6.9173913043478255,10.95217391304348,3.2,1.4478260869565216,0.7130434782608696,5.843478260869565
22105,2015-04-09,7.570833333333333,9.5875,1025.8166666666666,67.58333333333333,8.9375,12.475,2.0,0.9708333333333332,0.4916666666666667,4.295833333333333
22105,2015-04-10,4.75,5.8375,1023.3045454545456,75.125,9.891666666666667,11.408333333333331,1.2,0.5499999999999999,0.2791666666666667,4.275
22105,2015-04-11,4.758333333333334,6.0375000000000005,1026.2125,76.625,10.3125,11.991666666666667,1.4,0.5625,0.2791666666666667,4.191666666666666
22105,2015-04-12,5.2375,6.504166666666666,1028.3791666666666,83.41666666666667,10.858333333333334,12.216666666666669,1.8,0.7625000000000001,0.3833333333333333,4.566666666666666
22105,2015-04-13,7.116666666666667,8.966666666666667,1022.0208333333334,84.58333333333333,10.320833333333333,11.216666666666669,4.4,1.8375,0.9166666666666666,6.554166666666667
22105,2015-04-14,7.595833333333334,9.695833333333333,1008.6375,87.95833333333333,8.299999999999999,10.741666666666667,3.9,1.6875,0.85,6.033333333333334
22105,2015-04-15,3.5,4.533333333333333,1005.1260869565218,77.125,10.229166666666666,11.454166666666666,1.7,0.6291666666666667,0.3083333333333333,5.533333333333334
22105,2015-04-16,7.966666666666666,10.316666666666666,1005.1208333333334,72.16666666666667,13.154166666666669,11.916666666666666,4.9,1.4625,0.725,6.079166666666667
22105,2015-04-17,8.4,10.95,1012.5083333333332,58.54166666666666,12.3875,11.4375,4.5,1.7875,0.8916666666666666,6.929166666666667
22105,2015-04-18,5.279166666666667,6.608333333333333,1014.875,68.33333333333333,12.945833333333333,11.225,3.1,0.9708333333333332,0.4875,5.9750000000000005
22105,2015-04-19,5.4875,6.925,1009.6375,93.29166666666669,11.9,11.225,2.8,0.975,0.5,4.65
22105,2015-04-20,10.454166666666667,13.604166666666666,1006.5291666666668,90.91666666666669,9.466666666666669,11.116666666666667,6.0,2.716666666666667,1.3666666666666665,7.504166666666666
22105,2015-04-21,6.370833333333334,8.204166666666667,1013.8625,83.625,11.016666666666666,11.375,3.8,1.741666666666667,0.8624999999999999,7.3875
22105,2015-04-22,2.245833333333333,3.1958333333333333,1016.1565217391304,85.04166666666667,12.604166666666666,12.0375,2.3,0.7125,0.3583333333333333,5.95
22105,2015-04-23,4.733333333333333,5.820833333333333,1017.8041666666668,77.625,13.454166666666666,12.45,2.1,0.5750000000000001,0.3083333333333333,4.516666666666667
22105,2015-04-24,2.629166666666667,3.6625,1017.8041666666668,66.0,14.404166666666669,12.9375,1.6,0.6416666666666667,0.3374999999999999,4.654166666666667
22105,2015-04-25,4.9125000000000005,6.054166666666667,1018.4304347826088,86.75,13.4625,13.083333333333334,1.8,0.4375,0.2208333333333333,4.133333333333334
22105,2015-04-26,4.6625000000000005,5.641666666666667,1014.4541666666668,75.875,15.004166666666668,13.220833333333331,2.1,0.7125,0.3583333333333333,4.383333333333334
22105,2015-04-27,4.029166666666667,4.933333333333334,1013.075,79.75,15.454166666666666,13.4625,1.8,0.7833333333333333,0.3958333333333333,4.841666666666667
22105,2015-04-28,2.970833333333333,4.029166666666667,1013.625,85.5,14.804166666666667,13.645833333333334,1.9,0.8375,0.425,4.841666666666667
22105,2015-04-29,4.4625,5.583333333333333,1014.9708333333332,96.95833333333331,12.904166666666669,13.854166666666666,1.3,0.6666666666666666,0.3291666666666666,4.945833333333333
22105,2015-04-30,3.4333333333333336,4.566666666666666,1014.4458333333332,98.33333333333331,12.520833333333334,13.795833333333334,1.0,0.4833333333333333,0.2291666666666666,5.7875000000000005
22105,2015-05-01,6.279166666666666,7.570833333333333,1012.8916666666668,91.95833333333331,15.091666666666669,13.995833333333332,1.6,0.6782608695652174,0.3428571428571428,3.3791666666666664
22105,2015-05-02,7.554166666666667,9.1125,1011.3291666666668,87.54166666666667,16.020833333333332,14.216666666666669,2.3,0.9875,0.4875,4.304166666666666
22105,2015-05-03,5.0,6.3500000000000005,1008.3708333333334,93.20833333333331,15.77391304347826,14.804166666666667,2.0,0.6666666666666666,0.3374999999999999,4.291666666666667
22105,2015-05-04,5.491666666666667,7.070833333333333,1004.8,89.33333333333333,14.804347826086955,15.029166666666669,2.0,0.8041666666666667,0.3999999999999999,4.4
22105,2015-05-05,6.178260869565217,7.686956521739131,1008.4347826086956,66.21739130434783,15.365217391304348,15.43913043478261,2.4,0.9304347826086956,0.4695652173913043,5.556521739130434
22105,2015-05-06,3.466666666666667,4.754166666666666,1009.5458333333332,70.45833333333333,16.23478260869565,15.4875,1.7,0.6375000000000001,0.3125,5.970833333333332
22105,2015-05-07,3.1333333333333333,4.095833333333333,1011.1458333333334,82.95833333333333,15.345833333333331,15.883333333333333,0.8,0.3458333333333334,0.1761904761904762,3.908333333333333
22105,2015-05-08,3.779166666666667,4.658333333333333,1012.0541666666668,76.75,15.85,15.770833333333334,0.9,0.3833333333333333,0.1833333333333333,3.595833333333333
22105,2015-05-09,5.158333333333333,6.620833333333334,1012.0875,78.375,15.38181818181818,15.466666666666669,2.2,0.65,0.325,3.7375
22105,2015-05-10,4.083333333333333,5.495833333333334,1019.7375,69.66666666666667,13.795238095238094,15.991666666666667,2.4,1.0625,0.5333333333333333,6.041666666666667
22105,2015-05-11,9.591666666666669,12.008333333333333,1016.2833333333332,82.29166666666667,15.2,15.654166666666669,3.0,1.2541666666666669,0.6333333333333333,4.420833333333333
22105,2015-05-12,10.133333333333333,13.1,998.15,77.75,16.429166666666667,15.4625,5.0,2.158333333333333,1.075,7.004166666666666
22105,2015-05-13,8.666666666666666,11.1125,999.482608695652,66.04166666666667,17.283333333333335,15.508333333333333,3.6,1.6458333333333333,0.8166666666666668,5.583333333333333
22105,2015-05-14,7.379166666666666,9.125,1005.4708333333332,78.95833333333333,16.779166666666665,15.286956521739132,2.8,1.3708333333333331,0.6749999999999999,5.5625
22105,2015-05-15,5.308333333333334,6.95,1008.9458333333332,89.5,13.5875,15.1375,2.6,1.3041666666666667,0.6458333333333334,6.695833333333333
22105,2015-05-16,5.6875,7.358333333333333,1008.7416666666668,87.66666666666667,13.325,15.0,2.6,1.1458333333333333,0.5583333333333333,7.233333333333333
22105,2015-05-17,4.941666666666666,6.0,1009.1416666666668,70.58333333333333,17.2625,15.683333333333332,1.3,0.5666666666666667,0.2833333333333333,4.645833333333333
22105,2015-05-18,7.649999999999999,9.6125,1004.2166666666668,78.91666666666667,16.175,15.6375,2.4,0.875,0.4375,3.7083333333333335
22105,2015-05-19,3.9583333333333335,5.295833333333333,1003.268181818182,82.29166666666667,16.349999999999998,15.079166666666666,2.1,0.6652173913043479,0.3347826086956522,4.929166666666666
22105,2015-05-20,5.108333333333333,6.4625,1006.5043478260868,70.41666666666667,15.358333333333334,14.9375,2.3,1.0208333333333333,0.5125,6.758333333333333
22105,2015-05-21,5.1625000000000005,6.4375,1010.35,75.16666666666667,16.733333333333334,15.758333333333333,1.6,0.7000000000000001,0.3583333333333333,6.933333333333334
22105,2015-05-22,4.3500000000000005,5.441666666666666,1009.9304347826088,74.875,17.929166666666667,16.066666666666666,1.2,0.5625,0.2833333333333333,4.5125
22105,2015-05-23,3.483333333333333,4.25,1008.8583333333332,79.16666666666667,17.962500000000002,16.837500000000002,1.3,0.4666666666666666,0.2291666666666666,3.8625
22105,2015-05-24,2.7,3.3208333333333333,1007.1636363636364,82.45833333333333,18.254166666666663,17.416666666666668,1.1,0.3999999999999999,0.1958333333333333,4.158333333333333
22105,2015-05-25,4.6375,5.583333333333333,1008.0125,91.0,17.143478260869564,16.804166666666667,1.0,0.2791666666666667,0.1458333333333333,3.0125
22105,2015-05-26,3.675,4.429166666666666,1008.5208333333334,89.45833333333333,18.041666666666668,16.587500000000002,1.0,0.2708333333333333,0.1416666666666667,3.216666666666667
22105,2015-05-27,3.9958333333333336,5.216666666666667,1010.1458333333334,88.375,16.758333333333333,17.470833333333335,1.4,0.5,0.2583333333333333,3.6458333333333335
22105,2015-05-28,4.039130434782609,5.1,1010.8608695652174,90.91304347826087,16.94782608695652,17.269565217391303,1.3,0.5227272727272727,0.2636363636363636,3.8954545454545455
22105,2015-05-29,4.720833333333333,5.7625,1007.1416666666668,86.66666666666667,18.3875,17.691666666666666,1.1,0.4916666666666666,0.2541666666666666,3.529166666666667
22105,2015-05-30,2.066666666666667,2.6916666666666664,1003.5434782608696,88.875,18.1875,17.654166666666665,0.9,0.2791666666666667,0.1454545454545454,4.095833333333333
22105,2015-05-31,3.5125,4.325,1008.091304347826,90.5,17.525000000000002,17.650000000000002,1.0,0.325,0.1608695652173913,3.908333333333333
22105,2015-06-01,6.375,7.729166666666667,1008.1083333333332,90.04166666666667,18.579166666666666,18.241666666666667,1.6,0.5541666666666667,0.2749999999999999,3.1291666666666664
22105,2015-06-02,2.3625000000000003,3.2125,1006.7,88.41666666666667,19.341666666666665,18.741666666666667,1.0,0.3041666666666666,0.1416666666666667,3.704166666666667
22105,2015-06-03,6.7250000000000005,8.512500000000001,1004.3291666666668,72.08333333333333,18.854166666666668,17.900000000000002,3.8,1.1541666666666666,0.5833333333333334,5.320833333333334
22105,2015-06-04,3.408333333333333,4.1875,1009.6,83.66666666666667,18.308333333333334,17.7125,1.4,0.4458333333333333,0.2041666666666667,6.025
22105,2015-06-05,6.116666666666667,7.745833333333334,1007.0208333333334,79.33333333333333,17.162499999999998,17.229166666666668,3.1,1.2666666666666666,0.6333333333333333,8.674999999999999
22105,2015-06-06,3.420833333333333,4.345833333333333,1013.0833333333334,79.625,16.604166666666668,17.083333333333332,2.1,0.9625,0.4833333333333333,8.654166666666667
22105,2015-06-07,7.691666666666666,9.45,1014.6583333333332,89.5,17.508333333333333,16.108333333333334,2.9,1.3875,0.6875,7.808333333333333
22105,2015-06-08,5.9125000000000005,7.283333333333334,1007.7416666666668,95.5,17.445833333333333,16.154166666666665,2.2,0.9958333333333332,0.5041666666666667,5.295833333333333
22105,2015-06-09,3.2125,4.1375,1005.6708333333332,96.58333333333331,16.575,15.995833333333335,1.6,0.6041666666666666,0.3041666666666666,5.0375
22105,2015-06-10,2.395833333333333,3.1260869565217395,1008.3041666666668,85.54166666666667,19.941666666666663,18.308333333333334,1.1,0.3833333333333333,0.1958333333333333,4.983333333333333
22105,2015-06-11,4.791666666666667,5.933333333333334,1005.2833333333332,96.04166666666669,19.495833333333334,19.120833333333334,1.1,0.5083333333333333,0.2541666666666666,3.758333333333333
22105,2015-06-12,5.329166666666667,6.904166666666666,1002.6708333333332,94.41666666666669,17.849999999999998,18.329166666666666,2.2,0.95,0.475,4.875
22105,2015-06-13,3.95,5.633333333333333,1007.6409090909092,90.70833333333331,18.116666666666667,19.04583333333333,2.3,1.1458333333333333,0.5791666666666667,6.158333333333334
22105,2015-06-14,2.983333333333333,4.016666666666667,1007.7,93.29166666666669,19.004166666666663,18.8875,1.6,0.7374999999999999,0.35,6.033333333333334
22105,2015-06-15,1.7708333333333333,2.620833333333333,1007.9583333333334,96.04166666666669,18.7,20.27083333333333,0.8,0.3291666666666666,0.1708333333333333,5.204166666666667
22105,2015-06-16,2.829166666666667,7.0125,1006.3130434782609,94.54166666666669,19.5625,20.75,0.5,0.2166666666666666,0.1,4.0125
22105,2015-06-17,2.565217391304348,3.3391304347826085,1006.6565217391304,94.47826086956522,19.50434782608696,20.104347826086958,0.7,0.2782608695652174,0.1434782608695652,3.782608695652174
22105,2015-06-18,4.879166666666666,6.1875,1007.9166666666666,89.75,20.03333333333333,20.2625,1.8,0.6958333333333333,0.3458333333333334,4.5125
22105,2015-06-19,6.075,7.520833333333333,1010.2708333333334,86.29166666666667,18.075,18.98333333333333,2.2,1.0583333333333331,0.5291666666666667,5.608333333333333
22105,2015-06-20,3.5,4.579166666666667,1010.2625,88.375,18.008333333333333,19.8,2.1,0.8624999999999999,0.4416666666666666,6.158333333333334
22105,2015-06-21,2.904166666666667,3.733333333333333,1010.9173913043478,87.83333333333333,18.916666666666668,20.45,1.1,0.4958333333333333,0.25,5.6125
22105,2015-06-22,6.420833333333333,7.891666666666667,1010.05,93.625,19.28333333333333,19.629166666666663,1.7,0.7291666666666666,0.3708333333333333,3.9333333333333336
22105,2015-06-23,2.8541666666666665,3.691666666666667,1011.5208333333334,94.5,20.28333333333333,20.1375,1.5,0.5416666666666666,0.2666666666666666,3.9291666666666663
22105,2015-06-24,1.9583333333333333,2.520833333333333,1011.3291666666668,92.875,20.53333333333333,20.529166666666665,0.7,0.2791666666666667,0.1375,5.045833333333333
22105,2015-06-25,2.5791666666666666,3.270833333333333,1006.85,88.66666666666667,20.70833333333333,20.804166666666667,1.1,0.5083333333333333,0.2583333333333333,5.2125
