지점,일시,풍속,GUST풍속,현지기압,습도,기온,수온,최대파고,유의파고,평균파고,파주기
22190,2018-04-29,7.125,8.854166666666666,1009.7458333333334,71.95833333333333,16.979166666666668,14.891666666666667,3.7,1.1416666666666666,0.7999999999999999,4.704166666666667
22190,2018-04-30,4.995833333333334,6.2625,1012.0041666666666,77.04166666666667,17.287499999999998,15.129166666666668,2.6,0.9166666666666666,0.6541666666666667,4.7124999999999995
22190,2018-05-01,3.65,4.6499999999999995,1015.85,83.91666666666667,15.35,15.370833333333332,1.3,0.6375,0.44583333333333336,5.1375
22190,2018-05-02,5.8999999999999995,7.666666666666667,1007.0041666666666,88.79166666666667,14.200000000000001,15.204166666666666,2.4,0.8833333333333333,0.6208333333333333,5.054166666666666
22190,2018-05-03,9.070833333333333,12.708333333333334,1004.2916666666666,68.125,13.545833333333334,14.916666666666666,6.4,2.5458333333333334,1.8083333333333333,7.995833333333334
22190,2018-05-04,9.075000000000001,12.266666666666666,1008.1999999999999,54.291666666666664,16.40909090909091,15.233333333333334,4.1,2.1041666666666665,1.4875,9.808333333333332
22190,2018-05-05,8.55,11.179166666666667,1012.6958333333333,64.25,17.55,15.7125,3.1,1.4208333333333334,1.0125,8.054166666666665
22190,2018-05-06,5.956521739130435,7.839130434782609,1009.6999999999999,87.3913043478261,16.391304347826086,15.721739130434784,2.8,1.1434782608695653,0.8173913043478261,4.88695652173913
22190,2018-05-07,5.266666666666667,7.0125,1008.3130434782609,90.29166666666667,15.079166666666666,15.708333333333334,2.8,0.8958333333333334,0.6416666666666667,4.825
22190,2018-05-08,8.7875,11.458333333333334,1016.2708333333334,85.125,13.975,15.795833333333334,4.2,1.5374999999999999,1.0958333333333334,5.316666666666666
22190,2018-05-09,8.362499999999999,11.2875,1022.625,75.08333333333333,11.6,15.15,3.9,1.9958333333333333,1.3958333333333333,6.879166666666666
22190,2018-05-10,6.2,8.178260869565218,1021.7434782608696,79.6086956521739,14.052173913043477,15.156521739130437,2.8,1.3478260869565217,0.9608695652173914,6.160869565217391
22190,2018-05-11,6.375,8.008333333333333,1016.0416666666666,77.20833333333333,17.245833333333334,15.549999999999999,2.1,0.975,0.6958333333333333,4.479166666666667
22190,2018-05-12,6.395833333333333,8.433333333333334,1011.5375,79.83333333333333,17.575,15.741666666666667,1.9,0.8250000000000001,0.5958333333333333,3.6791666666666667
22190,2018-05-13,4.645833333333333,6.154166666666666,1006.15,90.91666666666667,16.75,15.854166666666666,1.9,0.7541666666666668,0.5541666666666667,4.995833333333334
22190,2018-05-14,5.395833333333333,6.704166666666667,1009.5291666666667,85.0,17.566666666666666,15.904166666666667,2.1,0.6083333333333333,0.43333333333333335,3.8666666666666667
22190,2018-05-15,4.679166666666666,5.75,1008.9608695652173,78.79166666666667,19.458333333333332,16.575,1.1,0.5208333333333334,0.375,3.025
22190,2018-05-16,8.195833333333333,10.195833333333333,1005.975,90.33333333333333,18.95,15.770833333333334,2.9,1.0916666666666666,0.775,3.904166666666667
22190,2018-05-17,7.366666666666667,9.616666666666667,1005.0166666666668,92.54166666666667,18.504166666666666,16.145833333333332,3.3,1.2291666666666667,0.8791666666666668,4.841666666666667
22190,2018-05-18,11.220833333333333,15.016666666666666,1006.8125,87.58333333333333,14.108333333333334,16.020833333333332,5.5,2.5500000000000003,1.8125,6.854166666666667
22190,2018-05-19,7.658333333333334,10.116666666666667,1018.1125000000001,76.04166666666667,14.460869565217392,15.658333333333333,5.0,2.1875,1.5541666666666665,8.308333333333334
22190,2018-05-20,6.45,8.404166666666667,1022.3625000000001,79.125,14.654166666666667,15.620833333333332,3.5,1.5291666666666668,1.0791666666666668,7.695833333333333
22190,2018-05-21,4.241666666666666,5.6375,1021.2333333333332,80.25,14.895833333333334,15.691666666666668,2.9,1.3791666666666667,0.9833333333333334,6.8875
22190,2018-05-22,3.466666666666667,4.633333333333334,1014.5666666666666,90.5,15.625,16.233333333333334,1.5,0.7125,0.5083333333333333,5.1499999999999995
22190,2018-05-23,5.154166666666667,11.116666666666667,1006.7416666666667,83.54166666666667,17.216666666666665,17.025000000000002,1.6,0.7125,0.5041666666666667,3.970833333333333
22190,2018-05-24,6.4750000000000005,8.137500000000001,1006.8874999999999,68.125,19.956521739130434,17.8,1.8,0.775,0.5458333333333333,3.654166666666667
22190,2018-05-25,3.475,4.841666666666667,1005.7958333333332,72.75,20.754166666666666,18.604166666666668,1.8,0.6,0.42083333333333334,4.0375000000000005
22190,2018-05-26,5.270833333333333,6.941666666666666,1009.0291666666667,91.29166666666667,17.908333333333335,18.2625,2.6,0.7999999999999999,0.5954545454545455,4.4750000000000005
22190,2018-05-27,3.6545454545454548,4.9818181818181815,1010.2818181818183,89.18181818181819,17.39090909090909,17.363636363636363,1.3,0.5863636363636364,0.41818181818181815,3.9909090909090907
22190,2018-05-28,2.9521739130434783,4.3826086956521735,1010.8217391304348,90.34782608695652,17.482608695652175,17.056521739130435,1.3,0.508695652173913,0.3652173913043478,4.121739130434783
22190,2018-05-29,3.6208333333333336,4.675,1011.6125000000001,94.625,18.425,18.1125,0.9,0.37916666666666665,0.26666666666666666,5.833333333333333
22190,2018-05-30,4.120833333333334,5.4750000000000005,1010.0375,92.375,19.325,18.7625,1.0,0.44166666666666665,0.30416666666666664,3.0666666666666664
22190,2018-05-31,5.0227272727272725,6.509090909090909,1010.0181818181819,85.81818181818181,19.049999999999997,19.181818181818183,1.4,0.5727272727272728,0.4090909090909091,3.7909090909090906
22190,2018-06-01,3.4583333333333335,4.3,1013.9333333333334,86.91666666666667,20.308333333333334,19.425,0.7,0.3125,0.225,3.2083333333333335
22190,2018-06-02,5.304166666666666,6.441666666666666,1013.4166666666666,86.875,21.087500000000002,19.775000000000002,1.4,0.5291666666666667,0.375,3.029166666666667
22190,2018-06-03,6.070833333333333,7.533333333333334,1011.6541666666667,84.66666666666667,21.287499999999998,19.5,1.7,0.7583333333333333,0.525,3.7291666666666665
22190,2018-06-04,5.3304347826086955,6.621739130434783,1011.991304347826,89.47826086956522,20.156521739130437,18.57391304347826,2.0,0.8043478260869565,0.5782608695652174,4.021739130434782
22190,2018-06-05,4.438095238095238,5.614285714285715,1012.0285714285714,87.0952380952381,19.9,18.7,1.1,0.49523809523809526,0.3523809523809524,2.9380952380952383
22190,2018-06-06,5.341666666666666,6.541666666666667,1011.2416666666667,93.875,19.35833333333333,17.958333333333332,1.2,0.4875,0.3541666666666667,2.779166666666667
22190,2018-06-07,5.4624999999999995,6.604166666666667,1010.2666666666668,93.625,19.7,17.716666666666665,1.6,0.7000000000000001,0.4875,3.4250000000000003
22190,2018-06-08,4.058333333333334,5.2749999999999995,1007.5541666666667,85.16666666666667,20.616666666666667,18.558333333333334,1.7,0.47500000000000003,0.3416666666666666,3.720833333333333
22190,2018-06-09,6.304166666666667,8.091666666666667,1011.1041666666666,85.625,18.583333333333332,19.025000000000002,2.7,0.9249999999999999,0.6708333333333334,5.783333333333334
22190,2018-06-10,6.5625,8.595833333333333,1008.1875,80.08333333333333,18.616666666666667,19.283333333333335,3.2,1.5083333333333335,1.075,6.541666666666667
22190,2018-06-11,6.952173913043478,9.291304347826086,1002.6217391304348,77.91304347826087,17.91304347826087,19.443478260869565,2.7,1.4173913043478261,1.0,6.469565217391305
22190,2018-06-12,6.8999999999999995,9.333333333333334,1003.7708333333334,74.41666666666667,17.900000000000002,19.441666666666666,2.5,1.1625,0.8333333333333334,5.2250000000000005
22190,2018-06-13,3.525,4.825,1008.9791666666666,78.58333333333333,19.025000000000002,19.695833333333333,2.1,1.0208333333333333,0.725,7.095833333333334
22190,2018-06-14,6.504166666666666,8.295833333333333,1011.1708333333332,78.0,19.095833333333335,20.016666666666666,3.2,1.6333333333333335,1.1625,9.054166666666665
22190,2018-06-15,6.770833333333333,8.979166666666666,1013.4875000000001,75.54166666666667,18.545833333333334,20.058333333333334,3.6,1.7833333333333332,1.2583333333333333,7.558333333333334
22190,2018-06-16,4.216666666666667,6.066666666666666,1015.2666666666668,72.45833333333333,17.879166666666666,19.908333333333335,2.8,1.2083333333333333,0.8666666666666667,6.7875000000000005
22190,2018-06-17,5.854166666666667,7.366666666666667,1011.4125,84.95833333333333,19.345833333333335,19.654166666666665,2.0,0.9416666666666668,0.6625,6.866666666666666
22190,2018-06-18,4.7375,5.8875,1007.3666666666667,91.5,20.666666666666668,20.091666666666665,1.4,0.6208333333333333,0.4375,5.954166666666667
22190,2018-06-19,4.945833333333334,6.2124999999999995,1004.0541666666667,91.79166666666667,21.241666666666667,20.616666666666667,1.5,0.7000000000000001,0.49583333333333335,3.8625000000000003
22190,2018-06-20,4.095833333333333,5.329166666666667,1001.9583333333334,87.625,21.395833333333332,20.858333333333334,1.4,0.4583333333333333,0.325,3.641666666666666
22190,2018-06-21,3.279166666666667,4.304166666666666,1005.1875,76.125,22.1125,21.275000000000002,1.2,0.45,0.31666666666666665,4.608333333333333
22190,2018-06-22,3.0208333333333335,3.8166666666666664,1008.1833333333334,83.75,21.849999999999998,21.829166666666666,0.7,0.3,0.22083333333333333,4.116666666666666
22190,2018-06-23,6.029166666666666,7.466666666666666,1003.1166666666667,81.54166666666667,20.908333333333335,21.495833333333334,1.7,0.6916666666666668,0.49583333333333335,3.233333333333333
22190,2018-06-24,2.904166666666667,3.6750000000000003,1004.9250000000001,77.66666666666667,24.34583333333333,22.09166666666667,1.4,0.45416666666666666,0.31666666666666665,4.158333333333333
22190,2018-06-25,2.6333333333333333,3.4291666666666667,1009.7791666666667,76.79166666666667,24.291666666666668,22.295833333333334,1.0,0.4666666666666666,0.33749999999999997,4.333333333333333
22190,2018-06-26,7.9624999999999995,10.066666666666666,1006.4541666666668,91.75,22.329166666666666,21.55,4.3,1.1583333333333334,0.8166666666666668,4.35
22190,2018-06-27,8.808333333333334,11.345833333333333,999.6791666666667,90.04166666666667,21.05,19.004166666666666,3.8,1.5541666666666665,1.1041666666666667,5.633333333333333
22190,2018-06-28,6.708333333333333,8.541666666666666,999.8217391304348,89.625,20.168181818181818,18.8625,2.9,1.0583333333333333,0.7416666666666667,5.1125
22190,2018-06-29,5.395833333333333,6.8125,1002.5333333333333,94.91666666666667,18.658333333333335,16.45,1.8,0.8666666666666667,0.6041666666666666,5.033333333333333
22190,2018-06-30,6.6875,8.270833333333334,1010.4875000000001,95.95833333333333,19.2,16.433333333333334,1.7,0.8291666666666666,0.5791666666666667,3.8833333333333333
22190,2018-07-01,4.325,5.570833333333333,1011.9875000000001,94.79166666666667,20.866666666666667,18.779166666666665,1.5,0.6833333333333332,0.4875,3.891666666666667
22190,2018-07-02,4.479166666666667,5.583333333333333,1009.375,95.29166666666667,22.337500000000002,20.491666666666667,2.0,0.6208333333333333,0.45,4.570833333333334
